Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-6632.14,38.191365516304856,-6718.0,-6550.0,13311.07,19.095682758152428,13270.0,13354.0,2379.1228369856253,99.64121565985478,99.96257204880605
Traditional SA,-5360.92,80.14807296498151,-5524.0,-5184.0,12675.46,40.074036482490754,12587.0,12757.0,47.33363597653806,94.88329964817726,95.49367467624822
