Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-4031.08,35.82894918916825,-4072.0,-3950.0,11603.54,17.91447459458412,11563.0,11624.0,1044.8319600103423,99.8239848589126,100.0
Traditional SA,-3648.14,63.16597501820106,-3820.0,-3504.0,11412.07,31.58298750910053,11340.0,11498.0,40.45458098407835,98.17678940123882,98.91603578802477
