Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-27273.4,43.99045350982414,-27398.0,-27158.0,13653.7,21.99522675491207,13596.0,13716.0,654514.224845008,97.19319476082005,97.63667425968109
Traditional SA,-8416.92,166.28443583210066,-8826.0,-7954.0,4225.46,83.14221791605033,3994.0,4430.0,710.8063089847565,30.07873006833713,31.534738041002278
