Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-6411.428,56.52646120181238,-6592.0,-6234.0,13200.714,28.26323060090619,13112.0,13291.0,182.772376099776,98.81513586346283,99.49097986376226
Traditional SA,-2181.22,121.83293315027755,-2666.0,-1716.0,11085.61,60.91646657513878,10853.0,11328.0,10.153294200077653,82.98233400703646,84.79676622501684
