Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-13156.42,50.309915523681816,-13306.0,-13014.0,6507.21,25.154957761840908,6436.0,6582.0,18797.91572720057,93.62892086330935,94.70503597122303
Traditional SA,-1153.284,130.69616422833533,-1662.0,-814.0,505.642,65.34808211416767,336.0,760.0,267.74238569964655,7.275424460431655,10.93525179856115
