Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-10447.288,54.60912978614474,-10622.0,-10282.0,13797.644,27.30456489307237,13715.0,13885.0,7615.21181960078,97.24868903298561,97.86439244431914
Traditional SA,-1250.122,124.27117572470296,-1648.0,-854.0,9199.061,62.13558786235148,9001.0,9398.0,75.91694850014756,64.83691147448548,66.23907527488018
