Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-18403.996,61.68889676432867,-18596.0,-18216.0,9305.998,30.844448382164334,9212.0,9402.0,34522.684955999604,93.64055141879653,94.60656067619239
Traditional SA,-1186.984,162.29964800947658,-1728.0,-724.0,697.492,81.14982400473829,466.0,968.0,620.0730884000077,7.018434292614208,9.740390420607769
