Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-26270.08,72.88188801067108,-26534.0,-26074.0,13152.04,36.44094400533554,13054.0,13284.0,75111.65875230072,93.62215261958998,94.5615034168565
Traditional SA,-1207.488,201.5210804258453,-1822.0,-566.0,620.744,100.76054021292265,300.0,928.0,1105.4701661003055,4.41873576309795,6.605922551252847
