Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-5403.0,1255.424119570753,-8348.0,-2784.0,2805.5,627.7120597853765,1496.0,4278.0,53488.16484499723,28.230026162205675,43.046890722479375
Traditional SA,-1182.0,156.58710036270548,-1452.0,-760.0,695.0,78.29355018135274,484.0,830.0,1227.726103994646,6.993358824713222,8.351781042463273
