Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-3745.8,651.5336675874855,-5374.0,-1230.0,10446.9,325.7668337937427,9189.0,11261.0,14451.554394004634,73.6319424866084,79.36989004792783
Traditional SA,-1261.76,121.02868420337387,-1636.0,-996.0,9204.88,60.51434210168694,9072.0,9392.0,298.87586499680765,64.8779250070482,66.19678601635185
