Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-1859.2,321.20523034346746,-2540.0,-1036.0,3929.6,160.60261517173373,3518.0,4270.0,3217.7415420039324,65.49333333333334,71.16666666666667
Traditional SA,-960.32,72.66510579363386,-1124.0,-768.0,3480.16,36.33255289681693,3384.0,3562.0,73.04344300704543,58.00266666666667,59.36666666666667
