Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-4385.96,1012.3905167473665,-7006.0,-1478.0,2121.98,506.19525837368326,668.0,3432.0,29601.798539003357,30.53208633093525,49.381294964028775
Traditional SA,-1148.2,112.45817000111641,-1430.0,-802.0,503.1,56.22908500055821,330.0,644.0,564.5952460006811,7.238848920863309,9.266187050359711
