Gset,number of edges,edge value,edge type,best-known value,mean_cut_value,max_cut_value,min_cut_value,std_cut,n_rnd,I0_min,I0_max,ratio of mean/best,ratio of max/best,1 annealing_time [ms],Total time [s],mean_range,stall_prop
G1,800,unipolar,random,11624,0.0,0,0,0.0,4.656917354244709,0.01448361,1.448361,0.0,0.0,66.70116806030273,0.9696276187896729,4,0.5
