Gset,number of edges,edge value,edge type,best-known value,mean_cut_value,max_cut_value,min_cut_value,std_cut,n_rnd,I0_min,I0_max,ratio of mean/best,ratio of max/best,1 annealing_time [ms],Total time [s],mean_range,stall_prop
G1,800,unipolar,random,11624,1905.0,9575,0,4016.161793996297,4.656917354244709,27.048052,43.32672,16.388506538196832,82.37267721954576,57.64818801879883,0.8796312808990479,2,0.5
G1,800,unipolar,random,11624,6874.3,11510,0,5908.6228711378535,4.656917354244709,27.048052,43.32672,59.13885065381968,99.01927047487956,62.412998580932616,0.922149658203125,4,0.5
G1,800,unipolar,random,11624,11439.3,11478,11411,24.56307074541871,4.656917354244709,27.048052,43.32672,98.41104611149346,98.74397797660014,58.62599983215332,0.892500638961792,8,0.5
G1,800,unipolar,random,11624,11414.7,11449,11365,26.327214478980153,4.656917354244709,27.048052,43.32672,98.19941500344116,98.49449415003441,59.93578605651855,0.8988173007965088,16,0.5
