Gset,number of edges,edge value,edge type,best-known value,mean_cut_value,max_cut_value,min_cut_value,std_cut,n_rnd,I0_min,I0_max,ratio of mean/best,ratio of max/best,1 annealing_time [ms],Total time [s],mean_range,stall_prop,l_scale,d_scale,n_scale
G1,800,unipolar,random,11624,9490.8,10278,8491,516.0496961426185,4.656917354244709,0.01448361,1.448361,81.64831383344803,88.42050929112182,60.80071029663086,0.9078195095062256,4,0.5,0.1,0.1,0.1
G1,800,unipolar,random,11624,9465.7,9956,8334,427.3895048885605,4.656917354244709,0.01448361,1.448361,81.43238128011012,85.65037852718514,66.21030349731446,0.9619784355163574,4,0.5,0.1,0.1,0.2
G1,800,unipolar,random,11624,9444.9,9725,8857,267.1692971382253,4.656917354244709,0.01448361,1.448361,81.25344115622849,83.66311080523056,61.28442878723145,0.944371223449707,4,0.5,0.1,0.1,0.3
G1,800,unipolar,random,11624,9261.0,10483,8415,635.1309576247511,4.656917354244709,0.01448361,1.448361,79.67136958017895,90.18410185822437,66.34382629394531,0.9699208736419678,4,0.5,0.1,0.2,0.1
G1,800,unipolar,random,11624,9343.9,9754,8759,379.4128358398013,4.656917354244709,0.01448361,1.448361,80.38454920853407,83.91259463179628,60.73824005126953,0.9028072357177734,4,0.5,0.1,0.2,0.2
G1,800,unipolar,random,11624,9393.1,10190,8464,538.8791763156809,4.656917354244709,0.01448361,1.448361,80.80781142463867,87.66345492085341,61.997542190551755,0.9296767711639404,4,0.5,0.1,0.2,0.3
G1,800,unipolar,random,11624,9660.5,10258,9134,318.62456137452915,4.656917354244709,0.01448361,1.448361,83.1082243633861,88.24845147969718,61.11095657348633,0.9134676456451416,4,0.5,0.1,0.3,0.1
G1,800,unipolar,random,11624,9395.0,10173,8798,433.9636441505722,4.656917354244709,0.01448361,1.448361,80.82415691672402,87.51720578114247,77.78139572143554,1.0791661739349365,4,0.5,0.1,0.3,0.2
G1,800,unipolar,random,11624,9466.1,9845,8710,403.1747484376691,4.656917354244709,0.01448361,1.448361,81.43582243633861,84.69545767377839,61.249613189697264,0.9351232051849365,4,0.5,0.1,0.3,0.3
G1,800,unipolar,random,11624,9426.9,9840,8585,376.15199351089746,4.656917354244709,0.01448361,1.448361,81.09858912594632,84.65244322092224,64.0487232208252,0.9414482116699219,4,0.5,0.2,0.1,0.1
G1,800,unipolar,random,11624,9586.5,10398,8644,437.95718968867266,4.656917354244709,0.01448361,1.448361,82.47161046111493,89.45285615966965,63.43022346496582,0.9465246200561523,4,0.5,0.2,0.1,0.2
G1,800,unipolar,random,11624,9513.7,9796,9073,219.999520201497,4.656917354244709,0.01448361,1.448361,81.84532002752925,84.27391603578802,59.907891845703126,0.9075131416320801,4,0.5,0.2,0.1,0.3
G1,800,unipolar,random,11624,9643.1,10167,9231,266.5947611388241,4.656917354244709,0.01448361,1.448361,82.95853406744666,87.46558843771507,64.92366065979004,0.9701361656188965,4,0.5,0.2,0.2,0.1
G1,800,unipolar,random,11624,9351.6,9798,8758,393.1056403111566,4.656917354244709,0.01448361,1.448361,80.45079146593255,84.29112181693048,66.44909362792968,0.9618692398071289,4,0.5,0.2,0.2,0.2
G1,800,unipolar,random,11624,9788.2,10893,9169,452.400216131199,4.656917354244709,0.01448361,1.448361,84.20681348933243,93.71128699242945,66.20617218017578,1.00034499168396,4,0.5,0.2,0.2,0.3
G1,800,unipolar,random,11624,9465.8,9999,8590,468.39888034784104,4.656917354244709,0.01448361,1.448361,81.43324156916724,86.0203028217481,79.57176971435547,1.1960949897766113,4,0.5,0.2,0.3,0.1
G1,800,unipolar,random,11624,9581.3,9928,8840,296.7962451095214,4.656917354244709,0.01448361,1.448361,82.42687543014452,85.40949759119064,76.31488952636718,1.1627237796783447,4,0.5,0.2,0.3,0.2
G1,800,unipolar,random,11624,9644.6,9957,8806,333.3740641781641,4.656917354244709,0.01448361,1.448361,82.97143840330351,85.65898141775637,67.32538528442383,1.1259701251983643,4,0.5,0.2,0.3,0.3
G1,800,unipolar,random,11624,9384.7,9762,8595,395.8905713002577,4.656917354244709,0.01448361,1.448361,80.73554714384034,83.98141775636614,64.68168983459472,0.9871063232421875,4,0.5,0.3,0.1,0.1
G1,800,unipolar,random,11624,9364.9,9692,8806,393.5994721089504,4.656917354244709,0.01448361,1.448361,80.56520991052994,83.3792154163799,71.21152114868164,1.0333621501922607,4,0.5,0.3,0.1,0.2
G1,800,unipolar,random,11624,9526.2,9999,8539,476.0284305235,4.656917354244709,0.01448361,1.448361,81.95285615966966,86.0203028217481,76.86468849182128,1.107450008392334,4,0.5,0.3,0.1,0.3
G1,800,unipolar,random,11624,9554.2,10030,8926,320.68911910308265,4.656917354244709,0.01448361,1.448361,82.19373709566415,86.28699242945629,81.02297897338867,1.2802190780639648,4,0.5,0.3,0.2,0.1
G1,800,unipolar,random,11624,9109.1,9666,8661,389.32318765319445,4.656917354244709,0.01448361,1.448361,78.3645905024088,83.15554026152788,86.96746520996093,1.2931103706359863,4,0.5,0.3,0.2,0.2
G1,800,unipolar,random,11624,9547.3,10146,8565,512.7711315327076,4.656917354244709,0.01448361,1.448361,82.13437715072263,87.28492773571921,75.55891494750976,1.158494234085083,4,0.5,0.3,0.2,0.3
G1,800,unipolar,random,11624,9459.8,9781,8862,289.1742266062682,4.656917354244709,0.01448361,1.448361,81.38162422573984,84.14487267721955,71.66612739562989,1.1350288391113281,4,0.5,0.3,0.3,0.1
G1,800,unipolar,random,11624,9499.8,10133,8833,374.6603795439278,4.656917354244709,0.01448361,1.448361,81.72573984858911,87.17309015829319,60.364387130737306,0.925898551940918,4,0.5,0.3,0.3,0.2
G1,800,unipolar,random,11624,9410.6,9791,8566,404.59065733158,4.656917354244709,0.01448361,1.448361,80.95836200963524,84.23090158293186,73.66541366577148,1.1441845893859863,4,0.5,0.3,0.3,0.3
G1,800,unipolar,random,11624,9476.4,9837,8819,423.71982357318245,4.656917354244709,0.01448361,1.448361,81.5244322092223,84.62663454920853,59.386553573608396,0.9274427890777588,4,0.5,0.1,0.1,0.1
