Gset,number of edges,edge value,edge type,best-known value,mean_cut_value,max_cut_value,min_cut_value,std_cut,n_rnd,I0_min,I0_max,ratio of mean/best,ratio of max/best,1 annealing_time [ms],Total time [s],mean_range,stall_prop,l_scale,d_scale,n_scale
G1,800,unipolar,random,11624,2818.4,9929,0,4064.114805902456,4.656917354244709,27.048052,43.32672,24.246386785960084,85.41810048176187,65.51446723937988,0.9837853908538818,4,0.5,0.1,0.1,0.1
G1,800,unipolar,random,11624,4252.2,10162,225,4488.7038663739,4.656917354244709,27.048052,43.32672,36.58121128699243,87.42257398485891,61.99324722290039,0.918609619140625,4,0.5,0.1,0.1,0.2
G1,800,unipolar,random,11624,4696.2,9624,176,3760.7839844609234,4.656917354244709,27.048052,43.32672,40.40089470061941,82.79421885753614,63.03227500915527,0.9341878890991211,4,0.5,0.1,0.1,0.3
G1,800,unipolar,random,11624,1800.3,9533,86,2833.9452300047483,4.656917354244709,27.048052,43.32672,15.487783895388851,82.01135581555403,67.04351692199707,0.9709899425506592,4,0.5,0.1,0.2,0.1
G1,800,unipolar,random,11624,5593.6,9873,0,4645.531956144049,4.656917354244709,27.048052,43.32672,48.121128699242945,84.93633860977289,64.40609321594238,0.9475135803222656,4,0.5,0.1,0.2,0.2
G1,800,unipolar,random,11624,5213.7,9923,471,4356.04012454737,4.656917354244709,27.048052,43.32672,44.85289057123193,85.36648313833447,60.032889938354494,0.8993780612945557,4,0.5,0.1,0.2,0.3
G1,800,unipolar,random,11624,5052.3,9553,117,3849.7075805255076,4.656917354244709,27.048052,43.32672,43.4643840330351,82.18341362697866,57.61297950744629,0.9127490520477295,4,0.5,0.1,0.3,0.1
G1,800,unipolar,random,11624,2694.4,9840,172,3853.359953771946,4.656917354244709,27.048052,43.32672,23.179628355127324,84.65244322092224,71.82590065002441,1.046797275543213,4,0.5,0.1,0.3,0.2
G1,800,unipolar,random,11624,3731.4,9251,58,4096.7058907804885,4.656917354244709,27.048052,43.32672,32.10082587749484,79.58534067446662,63.30516471862793,0.9583563804626465,4,0.5,0.1,0.3,0.3
G1,800,unipolar,random,11624,3865.6,9868,37,4085.4348660141973,4.656917354244709,27.048052,43.32672,33.25533379215416,84.89332415691672,58.79016647338867,0.8985252380371094,4,0.5,0.2,0.1,0.1
G1,800,unipolar,random,11624,5395.9,9853,317,4325.306269181666,4.656917354244709,27.048052,43.32672,46.42033723331039,84.76428079834824,61.33173789978027,0.9406795501708984,4,0.5,0.2,0.1,0.2
G1,800,unipolar,random,11624,5845.6,9785,99,4888.9471759151675,4.656917354244709,27.048052,43.32672,50.289057123193395,84.17928423950447,74.51277046203613,1.0744988918304443,4,0.5,0.2,0.1,0.3
