Gset,number of edges,edge value,edge type,best-known value,mean_cut_value,max_cut_value,min_cut_value,std_cut,n_rnd,I0_min,I0_max,ratio of mean/best,ratio of max/best,1 annealing_time [ms],Total time [s],mean_range,stall_prop
G1,800,unipolar,random,11624,952.3,9523,0,3011.437015778348,4.656917354244709,27.048052,43.32672,8.192532690984171,81.9253269098417,68.05513572692871,0.9906885623931885,2,0.5
G1,800,unipolar,random,11624,9172.8,11512,0,4834.588338214537,4.656917354244709,27.048052,43.32672,78.91259463179627,99.03647625602203,70.9698657989502,1.1042425632476807,4,0.5
G1,800,unipolar,random,11624,11419.6,11459,11382,25.87663038341739,4.656917354244709,27.048052,43.32672,98.24156916724019,98.58052305574672,61.92339172363281,0.9327616691589355,8,0.5
G1,800,unipolar,random,11624,11432.7,11487,11342,43.26160730563147,4.656917354244709,27.048052,43.32672,98.35426703372333,98.82140399174122,58.32781066894531,0.8877370357513428,16,0.5
