Gset,number of edges,edge value,edge type,best-known value,mean_cut_value,max_cut_value,min_cut_value,std_cut,n_rnd,I0_min,I0_max,ratio of mean/best,ratio of max/best,1 annealing_time [ms],Total time [s],mean_range,stall_prop
G1,800,unipolar,random,11624,3291.7,3681,3051,219.76100655029774,4.656917354244709,27.048052,43.32672,28.318134893324157,31.66724019270475,58.72940177917481,0.9182302951812744,4,0.1
G1,800,unipolar,random,11624,7065.2,7359,6831,186.61713628591443,4.656917354244709,27.048052,43.32672,60.78114246386786,63.3086717136958,71.57422218322753,1.0493664741516113,4,0.3
G1,800,unipolar,random,11624,8713.7,8911,8503,139.3341706513916,4.656917354244709,27.048052,43.32672,74.96300757054371,76.66035788024776,70.1920997619629,1.0368256568908691,4,0.5
G1,800,unipolar,random,11624,11441.9,11491,11403,29.308512225783296,4.656917354244709,27.048052,43.32672,98.43341362697866,98.85581555402615,61.627667617797854,0.9844059944152832,4,0.7
G1,800,unipolar,random,11624,11438.7,11510,11380,37.028667572871456,4.656917354244709,27.048052,43.32672,98.40588437715073,99.01927047487956,70.93019256591796,1.049903154373169,4,0.9
