Gset,number of edges,edge value,edge type,best-known value,mean_cut_value,max_cut_value,min_cut_value,std_cut,n_rnd,I0_min,I0_max,ratio of mean/best,ratio of max/best,1 annealing_time [ms],Total time [s],mean_range,stall_prop,l_scale,d_scale,n_scale
G1,800,unipolar,random,11624,9503.0,9685,8696,288.62740302642396,4.656917354244709,27.048052,43.32672,81.75326909841706,83.31899518238129,56.90153007507324,0.8648455142974854,4,0.5,0.1,0.1,0.1
G1,800,unipolar,random,11624,9412.8,9682,8778,337.8559193239364,4.656917354244709,27.048052,43.32672,80.97728836889193,83.29318651066758,63.4564510345459,0.9702408313751221,4,0.5,0.1,0.1,0.2
G1,800,unipolar,random,11624,9526.0,9633,9061,167.4322416846754,4.656917354244709,27.048052,43.32672,81.9511355815554,82.87164487267722,57.49777030944824,0.8947808742523193,4,0.5,0.1,0.1,0.3
G1,800,unipolar,random,11624,9529.5,9639,9100,159.0731837167339,4.656917354244709,27.048052,43.32672,81.98124569855472,82.92326221610462,50.734886932373044,0.7992441654205322,4,0.5,0.1,0.2,0.1
G1,800,unipolar,random,11624,9447.0,9583,8769,243.96857721162917,4.656917354244709,27.048052,43.32672,81.27150722642808,82.44150034411562,58.068457412719724,0.87420654296875,4,0.5,0.1,0.2,0.2
G1,800,unipolar,random,11624,9533.2,9629,9425,55.35702304134499,4.656917354244709,27.048052,43.32672,82.01307639366829,82.83723331039229,52.511539459228516,0.8121225833892822,4,0.5,0.1,0.2,0.3
G1,800,unipolar,random,11624,9387.6,9656,8554,390.26663250199147,4.656917354244709,27.048052,43.32672,80.7604955264969,83.06951135581555,51.850617218017575,0.8146586418151855,4,0.5,0.1,0.3,0.1
G1,800,unipolar,random,11624,9415.3,9691,8618,343.2187672931395,4.656917354244709,27.048052,43.32672,80.99879559532002,83.37061252580867,53.45318717956543,0.8379518985748291,4,0.5,0.1,0.3,0.2
G1,800,unipolar,random,11624,9400.4,9598,8730,308.2038286588926,4.656917354244709,27.048052,43.32672,80.87061252580867,82.5705437026841,53.30819816589356,0.8549759387969971,4,0.5,0.1,0.3,0.3
G1,800,unipolar,random,11624,9506.3,9710,8711,288.8252258912146,4.656917354244709,27.048052,43.32672,81.78165863730213,83.53406744666208,58.08470458984375,0.8787956237792969,4,0.5,0.2,0.1,0.1
G1,800,unipolar,random,11624,9569.2,9694,9215,135.48743279154877,4.656917354244709,27.048052,43.32672,82.32278045423263,83.39642119752237,51.40018196105957,0.8063313961029053,4,0.5,0.2,0.1,0.2
G1,800,unipolar,random,11624,9210.5,9648,8293,610.2741187368181,4.656917354244709,27.048052,43.32672,79.23692360633173,83.0006882312457,52.04619522094727,0.833716869354248,4,0.5,0.2,0.1,0.3
G1,800,unipolar,random,11624,9593.2,9688,9492,56.67803807472521,4.656917354244709,27.048052,43.32672,82.5292498279422,83.34480385409498,55.44054641723633,0.8614428043365479,4,0.5,0.2,0.2,0.1
G1,800,unipolar,random,11624,9504.4,9663,8745,275.63832986159395,4.656917354244709,27.048052,43.32672,81.7653131452168,83.12973158981418,51.91714630126953,0.8089067935943604,4,0.5,0.2,0.2,0.2
G1,800,unipolar,random,11624,9258.7,9696,8405,501.3082994636246,4.656917354244709,27.048052,43.32672,79.65158293186512,83.41362697866484,54.259904098510745,0.8422505855560303,4,0.5,0.2,0.2,0.3
G1,800,unipolar,random,11624,9544.1,9756,8961,224.42838501401732,4.656917354244709,27.048052,43.32672,82.1068479008947,83.92980041293875,54.963952255249026,0.8411672115325928,4,0.5,0.2,0.3,0.1
G1,800,unipolar,random,11624,9190.1,9613,8275,480.955172316275,4.656917354244709,27.048052,43.32672,79.0614246386786,82.69958706125259,55.7682300567627,0.8484766483306885,4,0.5,0.2,0.3,0.2
G1,800,unipolar,random,11624,9470.7,9671,8492,352.85913147694885,4.656917354244709,27.048052,43.32672,81.47539573296629,83.19855471438403,52.592834854125975,0.8218095302581787,4,0.5,0.2,0.3,0.3
G1,800,unipolar,random,11624,9518.9,9713,8970,206.63626120418567,4.656917354244709,27.048052,43.32672,81.89005505849966,83.55987611837577,54.246677780151366,0.8397781848907471,4,0.5,0.3,0.1,0.1
G1,800,unipolar,random,11624,9487.4,9660,8544,336.25228623758085,4.656917354244709,27.048052,43.32672,81.61906400550585,83.10392291810048,54.89980125427246,0.8365867137908936,4,0.5,0.3,0.1,0.2
G1,800,unipolar,random,11624,9309.1,9779,8448,468.09363972986813,4.656917354244709,27.048052,43.32672,80.0851686166552,84.12766689607709,54.0291934967041,0.8349032402038574,4,0.5,0.3,0.1,0.3
G1,800,unipolar,random,11624,9393.2,9635,8445,374.9746065476375,4.656917354244709,27.048052,43.32672,80.80867171369582,82.88885065381969,58.208234024047854,0.8774349689483643,4,0.5,0.3,0.2,0.1
G1,800,unipolar,random,11624,9343.9,9624,8244,468.37341465496905,4.656917354244709,27.048052,43.32672,80.38454920853407,82.79421885753614,57.84078712463379,0.8709614276885986,4,0.5,0.3,0.2,0.2
G1,800,unipolar,random,11624,9492.7,9667,8724,275.78375183788074,4.656917354244709,27.048052,43.32672,81.66465932553339,83.1641431520991,49.741756439208984,0.8030493259429932,4,0.5,0.3,0.2,0.3
G1,800,unipolar,random,11624,9368.7,9605,8669,322.4134853810485,4.656917354244709,27.048052,43.32672,80.59790089470063,82.63076393668273,50.87496643066406,0.797598123550415,4,0.5,0.3,0.3,0.1
