Gset,number of edges,edge value,edge type,best-known value,mean_cut_value,max_cut_value,min_cut_value,std_cut,n_rnd,I0_min,I0_max,ratio of mean/best,ratio of max/best,1 annealing_time [ms],Total time [s],mean_range,stall_prop
G1,800,unipolar,random,11624,3352.9,3732,2942,292.9969472726825,4.656917354244709,27.048052,43.32672,28.84463179628355,32.10598761183758,65.21360664367675,0.9826841354370117,4,0.1
G1,800,unipolar,random,11624,6831.1,7340,6114,327.26287429051416,4.656917354244709,27.048052,43.32672,58.767205781142465,63.1452167928424,81.21527328491212,1.1608655452728271,4,0.3
G1,800,unipolar,random,11624,8616.1,8824,8305,138.5564064840662,4.656917354244709,27.048052,43.32672,74.12336545079147,75.91190640055059,70.72425651550293,1.0557258129119873,4,0.5
G1,800,unipolar,random,11624,11434.8,11479,11389,29.211108997929006,4.656917354244709,27.048052,43.32672,98.37233310392291,98.75258086717137,65.60232009887696,0.9854085445404053,4,0.7
G1,800,unipolar,random,11624,11466.1,11500,11412,28.807599306047315,4.656917354244709,27.048052,43.32672,98.64160357880247,98.93324156916724,62.83571243286133,0.963824987411499,4,0.9
