Gset,number of edges,edge value,edge type,best-known value,mean_cut_value,max_cut_value,min_cut_value,std_cut,n_rnd,I0_min,I0_max,ratio of mean/best,ratio of max/best,1 annealing_time [ms],Total time [s],mean_range,stall_prop,l_scale,d_scale,n_scale
G1,800,unipolar,random,11624,11557.8,11586,11537,18.004937594387208,4.656917354244709,0.01448361,1.448361,99.43048864418445,99.67309015829319,90.57986373901367,1.9316825866699219,4,0.5,0.1,0.1,0.1
G1,800,unipolar,random,11624,11544.7,11571,11528,14.453373308677806,4.656917354244709,0.01448361,1.448361,99.3177907777013,99.54404679972471,135.57439498901368,2.036437749862671,4,0.5,0.1,0.1,0.1
