Gset,number of edges,edge value,edge type,best-known value,mean_cut_value,max_cut_value,min_cut_value,std_cut,n_rnd,I0_min,I0_max,ratio of mean/best,ratio of max/best,1 annealing_time [ms],Total time [s],mean_range,stall_prop,l_scale,d_scale,n_scale
G1,800,unipolar,random,11624,8127.2,9564,6046,1328.8807989348697,4.656917354244709,0.01448361,1.448361,69.91741225051618,82.27804542326221,81.1384666442871,1.1657938957214355,2,0.5,0.1,0.1,0.1
G1,800,unipolar,random,11624,11556.0,11592,11517,23.67370787275294,4.656917354244709,0.01448361,1.448361,99.41500344115623,99.72470750172057,71.0622169494629,1.0648341178894043,4,0.5,0.1,0.1,0.1
G1,800,unipolar,random,11624,11549.6,11590,11509,23.186202793903103,4.656917354244709,0.01448361,1.448361,99.35994494150034,99.70750172057811,75.10193328857422,1.1273994445800781,8,0.5,0.1,0.1,0.1
G1,800,unipolar,random,11624,11521.0,11541,11489,18.269586141392963,4.656917354244709,0.01448361,1.448361,99.11390227116311,99.28596008258775,74.12517471313477,1.1436405181884766,16,0.5,0.1,0.1,0.1
G1,800,unipolar,random,11624,8785.7,9542,6607,1052.341310285467,4.656917354244709,0.01448361,1.448361,75.58241569167241,82.08878183069511,75.94659576416015,1.1839003562927246,2,0.5,0.1,0.1,0.2
G1,800,unipolar,random,11624,11556.5,11586,11535,17.5768155376463,4.656917354244709,0.01448361,1.448361,99.41930488644185,99.67309015829319,74.31853408813477,1.1053712368011475,4,0.5,0.1,0.1,0.2
G1,800,unipolar,random,11624,11548.6,11568,11522,15.868907404803338,4.656917354244709,0.01448361,1.448361,99.3513420509291,99.518238128011,78.64296798706054,1.1392581462860107,8,0.5,0.1,0.1,0.2
G1,800,unipolar,random,11624,11521.4,11568,11476,28.159071954404556,4.656917354244709,0.01448361,1.448361,99.1173434273916,99.518238128011,87.3224853515625,1.290752649307251,16,0.5,0.1,0.1,0.2
G1,800,unipolar,random,11624,8504.5,9616,7324,878.521769792872,4.656917354244709,0.01448361,1.448361,73.16328286304199,82.72539573296628,76.2009506225586,1.1318321228027344,2,0.5,0.1,0.1,0.3
G1,800,unipolar,random,11624,11571.4,11593,11545,15.18186052132244,4.656917354244709,0.01448361,1.448361,99.5474879559532,99.73331039229181,81.03720130920411,1.2188522815704346,4,0.5,0.1,0.1,0.3
G1,800,unipolar,random,11624,11544.5,11579,11512,20.15633344082643,4.656917354244709,0.01448361,1.448361,99.31607019958706,99.61286992429456,71.53793640136719,1.1140897274017334,8,0.5,0.1,0.1,0.3
G1,800,unipolar,random,11624,11517.7,11549,11480,23.692708676815414,4.656917354244709,0.01448361,1.448361,99.08551273227805,99.35478320715761,77.57658462524414,1.1548597812652588,16,0.5,0.1,0.1,0.3
G1,800,unipolar,random,11624,8464.1,9530,5798,1223.132994494966,4.656917354244709,0.01448361,1.448361,72.81572608396421,81.98554714384034,75.199365234375,1.1320300102233887,2,0.5,0.1,0.2,0.1
G1,800,unipolar,random,11624,11565.8,11613,11542,20.525323112898587,4.656917354244709,0.01448361,1.448361,99.4993117687543,99.90536820371645,75.96517486572266,1.1588780879974365,4,0.5,0.1,0.2,0.1
