Gset,number of edges,edge value,edge type,best-known value,mean_cut_value,max_cut_value,min_cut_value,std_cut,n_rnd,I0_min,I0_max,ratio of mean/best,ratio of max/best,1 annealing_time [ms],Total time [s],mean_range,stall_prop,l_scale,d_scale,n_scale
G1,800,unipolar,random,11624,0.0,0,0,0.0,4.656917354244709,0.01448361,1.448361,0.0,0.0,66.04942398071289,0.9660351276397705,4,0.5,0.1,0.1,0.1
G1,800,unipolar,random,11624,0.0,0,0,0.0,4.656917354244709,0.01448361,1.448361,0.0,0.0,61.00693130493164,0.9039933681488037,4,0.5,0.1,0.1,0.2
G1,800,unipolar,random,11624,13.7,50,0,22.341043445242708,4.656917354244709,0.01448361,1.448361,0.1178596008258775,0.4301445285615967,65.36514587402344,0.9526915550231934,4,0.5,0.1,0.1,0.3
G1,800,unipolar,random,11624,0.0,0,0,0.0,4.656917354244709,0.01448361,1.448361,0.0,0.0,61.44918365478516,0.916231632232666,4,0.5,0.1,0.2,0.1
G1,800,unipolar,random,11624,0.0,0,0,0.0,4.656917354244709,0.01448361,1.448361,0.0,0.0,62.010934066772464,0.9224731922149658,4,0.5,0.1,0.2,0.2
G1,800,unipolar,random,11624,17.5,128,0,41.54047557637143,4.656917354244709,0.01448361,1.448361,0.15055058499655885,1.1011699931176875,60.360159683227536,0.9035260677337646,4,0.5,0.1,0.2,0.3
G1,800,unipolar,random,11624,0.0,0,0,0.0,4.656917354244709,0.01448361,1.448361,0.0,0.0,63.57224006652832,0.9381070137023926,4,0.5,0.1,0.3,0.1
G1,800,unipolar,random,11624,0.0,0,0,0.0,4.656917354244709,0.01448361,1.448361,0.0,0.0,68.42375297546387,0.9885532855987549,4,0.5,0.1,0.3,0.2
G1,800,unipolar,random,11624,13.3,49,0,21.54607466183419,4.656917354244709,0.01448361,1.448361,0.11441844459738472,0.42154163799036476,71.24569892883301,1.0148305892944336,4,0.5,0.1,0.3,0.3
G1,800,unipolar,random,11624,0.0,0,0,0.0,4.656917354244709,0.01448361,1.448361,0.0,0.0,65.8243968963623,0.9622116088867188,4,0.5,0.2,0.1,0.1
G1,800,unipolar,random,11624,0.0,0,0,0.0,4.656917354244709,0.01448361,1.448361,0.0,0.0,61.04990692138672,0.9236302375793457,4,0.5,0.2,0.1,0.2
G1,800,unipolar,random,11624,10.8,58,0,22.846346656644155,4.656917354244709,0.01448361,1.448361,0.0929112181693049,0.4989676531314522,67.5403263092041,0.9759340286254883,4,0.5,0.2,0.1,0.3
G1,800,unipolar,random,11624,0.0,0,0,0.0,4.656917354244709,0.01448361,1.448361,0.0,0.0,65.58468894958496,0.9573581218719482,4,0.5,0.2,0.2,0.1
G1,800,unipolar,random,11624,0.0,0,0,0.0,4.656917354244709,0.01448361,1.448361,0.0,0.0,62.3986213684082,0.9303443431854248,4,0.5,0.2,0.2,0.2
G1,800,unipolar,random,11624,3.8,38,0,12.016655108639842,4.656917354244709,0.01448361,1.448361,0.03269098417068135,0.3269098417068135,62.91096076965332,0.9364290237426758,4,0.5,0.2,0.2,0.3
G1,800,unipolar,random,11624,0.0,0,0,0.0,4.656917354244709,0.01448361,1.448361,0.0,0.0,64.269287109375,0.952409029006958,4,0.5,0.2,0.3,0.1
