Gset,number of edges,edge value,edge type,best-known value,mean_cut_value,max_cut_value,min_cut_value,std_cut,n_rnd,I0_min,I0_max,ratio of mean/best,ratio of max/best,1 annealing_time [ms],Total time [s],mean_range,stall_prop
G1,800,unipolar,random,11624,4783.5,9667,0,5042.930679013279,4.656917354244709,0.01448361,1.448361,41.15192704748796,83.1641431520991,61.7158561706543,0.9423649311065674,2,0.5
G1,800,unipolar,random,11624,11577.5,11604,11549,16.594845250525506,4.656917354244709,0.01448361,1.448361,99.59996558843771,99.82794218857536,71.35211563110352,1.0588905811309814,4,0.5
G1,800,unipolar,random,11624,11567.9,11612,11527,23.501536592789463,4.656917354244709,0.01448361,1.448361,99.51737783895389,99.89676531314522,64.56819496154785,0.9514641761779785,8,0.5
G1,800,unipolar,random,11624,11537.6,11572,11500,20.31529254308466,4.656917354244709,0.01448361,1.448361,99.25671025464555,99.55264969029594,64.53898239135742,0.9449033737182617,16,0.5
