Gset,number of edges,edge value,edge type,best-known value,mean_cut_value,max_cut_value,min_cut_value,std_cut,n_rnd,I0_min,I0_max,ratio of mean/best,ratio of max/best,1 annealing_time [ms],Total time [s],mean_range,stall_prop,l_scale,d_scale,n_scale
G1,800,unipolar,random,11624,4747.9,9558,0,5004.994337881135,4.656917354244709,0.01448361,1.448361,40.84566414315209,82.22642807983482,74.63419570922852,1.1138057708740234,2,0.5,0.1,0.1,0.1
G1,800,unipolar,random,11624,11575.9,11596,11543,14.96254583210283,4.656917354244709,0.01448361,1.448361,99.58620096352374,99.7591190640055,73.33896713256836,1.0853443145751953,4,0.5,0.1,0.1,0.1
G1,800,unipolar,random,11624,11555.2,11601,11507,25.12988482088828,4.656917354244709,0.01448361,1.448361,99.40812112869925,99.80213351686166,78.01205711364746,1.1511576175689697,8,0.5,0.1,0.1,0.1
G1,800,unipolar,random,11624,11541.3,11596,11513,22.25633492838487,4.656917354244709,0.01448361,1.448361,99.28854094975912,99.7591190640055,78.74413719177247,1.1277034282684326,16,0.5,0.1,0.1,0.1
G1,800,unipolar,random,11624,2874.5,9655,0,4628.48156646552,4.656917354244709,0.01448361,1.448361,24.729008947006193,83.06090846524432,80.21265258789063,1.1803078651428223,2,0.5,0.1,0.1,0.2
G1,800,unipolar,random,11624,11569.8,11620,11547,24.105324446409483,4.656917354244709,0.01448361,1.448361,99.53372333103923,99.96558843771507,66.78426246643066,1.0252399444580078,4,0.5,0.1,0.1,0.2
G1,800,unipolar,random,11624,11553.1,11585,11515,20.925529330886178,4.656917354244709,0.01448361,1.448361,99.39005505849966,99.66448726772195,59.934546661376956,0.947474479675293,8,0.5,0.1,0.1,0.2
G1,800,unipolar,random,11624,11533.2,11568,11492,22.70486976644242,4.656917354244709,0.01448361,1.448361,99.21885753613213,99.518238128011,71.5605842590332,1.0579802989959717,16,0.5,0.1,0.1,0.2
G1,800,unipolar,random,11624,1921.9,9627,0,4051.729355061449,4.656917354244709,0.01448361,1.448361,16.533895388850652,82.82002752924983,72.79233245849609,1.0693612098693848,2,0.5,0.1,0.1,0.3
G1,800,unipolar,random,11624,11568.1,11595,11529,17.953334571110243,4.656917354244709,0.01448361,1.448361,99.51909841706814,99.75051617343428,78.9286491394043,1.1437745094299316,4,0.5,0.1,0.1,0.3
G1,800,unipolar,random,11624,11564.8,11590,11539,19.383842068417017,4.656917354244709,0.01448361,1.448361,99.49070887818307,99.70750172057811,74.68989067077636,1.1063868999481201,8,0.5,0.1,0.1,0.3
G1,800,unipolar,random,11624,11536.6,11570,11512,19.884108674461064,4.656917354244709,0.01448361,1.448361,99.24810736407433,99.53544390915347,78.29336318969726,1.1375305652618408,16,0.5,0.1,0.1,0.3
G1,800,unipolar,random,11624,3828.8,9634,0,4943.046402101981,4.656917354244709,0.01448361,1.448361,32.93874741913283,82.88024776324845,80.25261840820312,1.2104883193969727,2,0.5,0.1,0.2,0.1
G1,800,unipolar,random,11624,11570.1,11595,11552,14.479487406519457,4.656917354244709,0.01448361,1.448361,99.5363041982106,99.75051617343428,74.56468811035157,1.1111960411071777,4,0.5,0.1,0.2,0.1
G1,800,unipolar,random,11624,11559.4,11623,11530,25.958085873619847,4.656917354244709,0.01448361,1.448361,99.44425326909841,99.99139710942877,71.92963485717773,1.0635156631469727,8,0.5,0.1,0.2,0.1
G1,800,unipolar,random,11624,11533.5,11559,11518,10.67967956240053,4.656917354244709,0.01448361,1.448361,99.22143840330351,99.44081211286992,84.63779220581054,1.280059576034546,16,0.5,0.1,0.2,0.1
G1,800,unipolar,random,11624,2879.7,9645,0,4636.796141254817,4.656917354244709,0.01448361,1.448361,24.7737439779766,82.974879559532,74.96005096435547,1.120258092880249,2,0.5,0.1,0.2,0.2
G1,800,unipolar,random,11624,11571.8,11606,11539,20.12074661747035,4.656917354244709,0.01448361,1.448361,99.55092911218169,99.84514796971783,84.0435577392578,1.3028478622436523,4,0.5,0.1,0.2,0.2
G1,800,unipolar,random,11624,11549.2,11591,11511,24.737735457303998,4.656917354244709,0.01448361,1.448361,99.35650378527185,99.71610461114935,80.43202209472656,1.3231003284454346,8,0.5,0.1,0.2,0.2
G1,800,unipolar,random,11624,11533.2,11569,11501,23.682154556637038,4.656917354244709,0.01448361,1.448361,99.21885753613213,99.52684101858225,79.45860748291015,1.1617422103881836,16,0.5,0.1,0.2,0.2
G1,800,unipolar,random,11624,3850.3,9712,0,4971.061635997777,4.656917354244709,0.01448361,1.448361,33.12370956641431,83.55127322780454,67.71260070800781,1.0632288455963135,2,0.5,0.1,0.2,0.3
G1,800,unipolar,random,11624,11569.8,11594,11547,16.246709068471546,4.656917354244709,0.01448361,1.448361,99.53372333103923,99.74191328286304,76.33529968261719,1.1078307628631592,4,0.5,0.1,0.2,0.3
G1,800,unipolar,random,11624,11550.4,11591,11496,25.364892623028737,4.656917354244709,0.01448361,1.448361,99.36682725395733,99.71610461114935,66.42734413146972,0.9910168647766113,8,0.5,0.1,0.2,0.3
G1,800,unipolar,random,11624,11539.3,11576,11519,17.795442612584207,4.656917354244709,0.01448361,1.448361,99.27133516861666,99.58706125258087,64.34905586242675,0.9621315002441406,16,0.5,0.1,0.2,0.3
G1,800,unipolar,random,11624,2878.8,9621,0,4635.336444699085,4.656917354244709,0.01448361,1.448361,24.76600137646249,82.76841018582243,68.57420463562012,0.9914999008178711,2,0.5,0.1,0.3,0.1
G1,800,unipolar,random,11624,11571.9,11584,11550,12.3868209534704,4.656917354244709,0.01448361,1.448361,99.55178940123882,99.65588437715073,66.3203556060791,0.9793248176574707,4,0.5,0.1,0.3,0.1
G1,800,unipolar,random,11624,11549.4,11584,11511,22.02120190483102,4.656917354244709,0.01448361,1.448361,99.3582243633861,99.65588437715073,68.93022766113282,0.9934320449829102,8,0.5,0.1,0.3,0.1
G1,800,unipolar,random,11624,11529.9,11580,11498,28.013687130877052,4.656917354244709,0.01448361,1.448361,99.19046799724707,99.6214728148658,68.8135871887207,1.0041277408599854,16,0.5,0.1,0.3,0.1
G1,800,unipolar,random,11624,2896.0,9704,0,4663.050050962114,4.656917354244709,0.01448361,1.448361,24.91397109428768,83.48245010323468,70.57691230773926,1.0190696716308594,2,0.5,0.1,0.3,0.2
G1,800,unipolar,random,11624,11564.4,11605,11540,19.454790898102424,4.656917354244709,0.01448361,1.448361,99.48726772195458,99.83654507914659,69.54173698425294,1.001619577407837,4,0.5,0.1,0.3,0.2
G1,800,unipolar,random,11624,11555.8,11578,11525,15.076103239527411,4.656917354244709,0.01448361,1.448361,99.41328286304199,99.60426703372333,66.65551376342773,0.9750218391418457,8,0.5,0.1,0.3,0.2
G1,800,unipolar,random,11624,11545.8,11594,11521,20.362274485484726,4.656917354244709,0.01448361,1.448361,99.32725395732966,99.74191328286304,64.73429107666016,0.9510540962219238,16,0.5,0.1,0.3,0.2
G1,800,unipolar,random,11624,4790.5,9653,0,5049.7802867495575,4.656917354244709,0.01448361,1.448361,41.21214728148658,83.04370268410186,60.557885360717776,0.921349287033081,2,0.5,0.1,0.3,0.3
G1,800,unipolar,random,11624,11575.1,11607,11555,17.978073064461363,4.656917354244709,0.01448361,1.448361,99.57931865106676,99.85375086028905,74.61436500549317,1.091355800628662,4,0.5,0.1,0.3,0.3
G1,800,unipolar,random,11624,11549.5,11580,11530,17.76544711261473,4.656917354244709,0.01448361,1.448361,99.35908465244322,99.6214728148658,68.69716567993164,0.9933276176452637,8,0.5,0.1,0.3,0.3
G1,800,unipolar,random,11624,11535.8,11560,11486,27.36096164651788,4.656917354244709,0.01448361,1.448361,99.24122505161735,99.44941500344116,69.38090286254882,1.0062487125396729,16,0.5,0.1,0.3,0.3
G1,800,unipolar,random,11624,957.5,9575,0,3027.880859611223,4.656917354244709,0.01448361,1.448361,8.237267721954577,82.37267721954576,71.96084442138672,1.0427441596984863,2,0.5,0.2,0.1,0.1
G1,800,unipolar,random,11624,11577.6,11604,11543,18.691649947978853,4.656917354244709,0.01448361,1.448361,99.60082587749484,99.82794218857536,68.71444854736328,0.991004228591919,4,0.5,0.2,0.1,0.1
G1,800,unipolar,random,11624,11553.2,11577,11515,21.41546689246401,4.656917354244709,0.01448361,1.448361,99.39091534755678,99.59566414315209,76.98819580078126,1.0833313465118408,8,0.5,0.2,0.1,0.1
G1,800,unipolar,random,11624,11525.8,11557,11485,22.846346656644155,4.656917354244709,0.01448361,1.448361,99.15519614590502,99.42360633172746,69.88973770141601,1.043485403060913,16,0.5,0.2,0.1,0.1
G1,800,unipolar,random,11624,1896.1,9487,0,3997.3309553584213,4.656917354244709,0.01448361,1.448361,16.31194081211287,81.61562284927736,62.92415008544922,0.9292030334472656,2,0.5,0.2,0.1,0.2
G1,800,unipolar,random,11624,11581.5,11612,11565,15.911211979816832,4.656917354244709,0.01448361,1.448361,99.63437715072264,99.89676531314522,64.72743492126465,0.9526293277740479,4,0.5,0.2,0.1,0.2
G1,800,unipolar,random,11624,11542.9,11564,11527,10.857153299911436,4.656917354244709,0.01448361,1.448361,99.30230557467308,99.48382656572609,77.8123966217041,1.0824737548828125,8,0.5,0.2,0.1,0.2
G1,800,unipolar,random,11624,11541.2,11572,11516,14.725639016506022,4.656917354244709,0.01448361,1.448361,99.287680660702,99.55264969029594,76.13765487670898,1.0689380168914795,16,0.5,0.2,0.1,0.2
G1,800,unipolar,random,11624,2883.8,9635,0,4643.3848956218235,4.656917354244709,0.01448361,1.448361,24.80901582931865,82.88885065381969,62.7432861328125,0.937211275100708,2,0.5,0.2,0.1,0.3
G1,800,unipolar,random,11624,11575.4,11601,11524,21.925125110500762,4.656917354244709,0.01448361,1.448361,99.58189951823813,99.80213351686166,66.55535011291504,0.9728488922119141,4,0.5,0.2,0.1,0.3
G1,800,unipolar,random,11624,11551.3,11574,11529,15.239203828721935,4.656917354244709,0.01448361,1.448361,99.37456985547144,99.5698554714384,63.79601554870605,0.9410641193389893,8,0.5,0.2,0.1,0.3
G1,800,unipolar,random,11624,11532.9,11578,11497,25.80030146249372,4.656917354244709,0.01448361,1.448361,99.21627666896077,99.60426703372333,62.60045700073242,0.9441165924072266,16,0.5,0.2,0.1,0.3
G1,800,unipolar,random,11624,2890.9,9688,0,4654.840024700694,4.656917354244709,0.01448361,1.448361,24.870096352374397,83.34480385409498,61.31166381835938,0.9136157035827637,2,0.5,0.2,0.2,0.1
G1,800,unipolar,random,11624,11570.0,11599,11537,20.714997251052463,4.656917354244709,0.01448361,1.448361,99.53544390915347,99.78492773571921,61.74883842468262,0.9269702434539795,4,0.5,0.2,0.2,0.1
G1,800,unipolar,random,11624,11547.3,11583,11519,23.884211428379952,4.656917354244709,0.01448361,1.448361,99.3401582931865,99.64728148657949,64.40074615478515,0.9554793834686279,8,0.5,0.2,0.2,0.1
G1,800,unipolar,random,11624,11523.7,11549,11501,16.083462866490468,4.656917354244709,0.01448361,1.448361,99.13713007570544,99.35478320715761,60.822029495239256,0.924628734588623,16,0.5,0.2,0.2,0.1
G1,800,unipolar,random,11624,2850.2,9515,0,4589.263480002961,4.656917354244709,0.01448361,1.448361,24.51995870612526,81.85650378527185,59.91012763977051,0.8997318744659424,2,0.5,0.2,0.2,0.2
G1,800,unipolar,random,11624,11572.7,11623,11535,26.812310605391694,4.656917354244709,0.01448361,1.448361,99.5586717136958,99.99139710942877,63.70273284912109,0.9515094757080078,4,0.5,0.2,0.2,0.2
G1,800,unipolar,random,11624,11558.9,11604,11524,24.28739956804305,4.656917354244709,0.01448361,1.448361,99.4399518238128,99.82794218857536,71.71941413879395,1.0311667919158936,8,0.5,0.2,0.2,0.2
G1,800,unipolar,random,11624,11528.8,11555,11509,12.380989010934824,4.656917354244709,0.01448361,1.448361,99.18100481761871,99.40640055058499,68.67217826843262,1.001833438873291,16,0.5,0.2,0.2,0.2
G1,800,unipolar,random,11624,5764.1,9714,0,4961.305035528007,4.656917354244709,0.01448361,1.448361,49.58792154163799,83.56847900894701,72.86147842407226,1.0370616912841797,2,0.5,0.2,0.2,0.3
G1,800,unipolar,random,11624,11563.1,11593,11535,20.609868186542744,4.656917354244709,0.01448361,1.448361,99.47608396421198,99.73331039229181,64.88399314880371,0.9595458507537842,4,0.5,0.2,0.2,0.3
G1,800,unipolar,random,11624,11562.2,11603,11529,26.51540432779909,4.656917354244709,0.01448361,1.448361,99.46834136269787,99.81933929800412,65.05122184753418,0.9599816799163818,8,0.5,0.2,0.2,0.3
G1,800,unipolar,random,11624,11535.5,11564,11508,15.700318468107582,4.656917354244709,0.01448361,1.448361,99.23864418444597,99.48382656572609,65.65934371948242,0.9886472225189209,16,0.5,0.2,0.2,0.3
G1,800,unipolar,random,11624,2856.7,9597,0,4599.8426072107195,4.656917354244709,0.01448361,1.448361,24.575877494838267,82.56194081211287,59.25804443359375,0.8915610313415527,2,0.5,0.2,0.3,0.1
G1,800,unipolar,random,11624,11565.6,11587,11539,14.886235252742717,4.656917354244709,0.01448361,1.448361,99.49759119064005,99.68169304886442,62.922742462158205,0.93953537940979,4,0.5,0.2,0.3,0.1
G1,800,unipolar,random,11624,11554.7,11597,11510,27.61259776905381,4.656917354244709,0.01448361,1.448361,99.40381968341363,99.76772195457674,72.33198165893555,1.0603265762329102,8,0.5,0.2,0.3,0.1
G1,800,unipolar,random,11624,11532.6,11571,11493,22.89687023736359,4.656917354244709,0.01448361,1.448361,99.2136958017894,99.54404679972471,69.23558464050294,1.0091986656188965,16,0.5,0.2,0.3,0.1
G1,800,unipolar,random,11624,1904.8,9529,0,4015.67168312683,4.656917354244709,0.01448361,1.448361,16.386785960082587,81.9769442532691,76.25499572753907,1.0642309188842773,2,0.5,0.2,0.3,0.2
G1,800,unipolar,random,11624,11568.8,11596,11540,18.866784451929153,4.656917354244709,0.01448361,1.448361,99.525120440468,99.7591190640055,67.33164443969727,0.9881720542907715,4,0.5,0.2,0.3,0.2
G1,800,unipolar,random,11624,11548.0,11571,11526,11.813363431112899,4.656917354244709,0.01448361,1.448361,99.34618031658637,99.54404679972471,73.18505020141602,1.030491590499878,8,0.5,0.2,0.3,0.2
G1,800,unipolar,random,11624,11530.0,11567,11501,17.365355036841475,4.656917354244709,0.01448361,1.448361,99.1913282863042,99.50963523743978,65.29377899169921,0.9669721126556396,16,0.5,0.2,0.3,0.2
G1,800,unipolar,random,11624,1914.1,9580,0,4035.2795979130533,4.656917354244709,0.01448361,1.448361,16.466792842395044,82.41569167240193,64.112255859375,0.9442505836486816,2,0.5,0.2,0.3,0.3
G1,800,unipolar,random,11624,11563.1,11584,11531,18.519959203218804,4.656917354244709,0.01448361,1.448361,99.47608396421198,99.65588437715073,63.114956283569335,0.9419684410095215,4,0.5,0.2,0.3,0.3
G1,800,unipolar,random,11624,11533.9,11565,11482,21.722747933394103,4.656917354244709,0.01448361,1.448361,99.224879559532,99.49242945629732,64.73255004882813,0.953871488571167,8,0.5,0.2,0.3,0.3
G1,800,unipolar,random,11624,11530.6,11563,11486,27.75367843487898,4.656917354244709,0.01448361,1.448361,99.19649002064693,99.47522367515485,62.234096145629884,0.9338459968566895,16,0.5,0.2,0.3,0.3
G1,800,unipolar,random,11624,4794.5,9673,0,5032.892767694451,4.656917354244709,0.01448361,1.448361,41.24655884377151,83.2157604955265,58.860320281982425,0.9040360450744629,2,0.5,0.3,0.1,0.1
G1,800,unipolar,random,11624,11561.1,11582,11542,12.573782247199924,4.656917354244709,0.01448361,1.448361,99.45887818306952,99.63867859600826,66.36398048400879,0.9720234870910645,4,0.5,0.3,0.1,0.1
G1,800,unipolar,random,11624,11531.6,11563,11512,15.55063414212495,4.656917354244709,0.01448361,1.448361,99.20509291121817,99.47522367515485,81.39058876037598,1.1237356662750244,8,0.5,0.3,0.1,0.1
G1,800,unipolar,random,11624,11524.2,11578,11483,29.18447075643712,4.656917354244709,0.01448361,1.448361,99.14143152099105,99.60426703372333,66.87559280395507,0.9830541610717773,16,0.5,0.3,0.1,0.1
G1,800,unipolar,random,11624,1918.1,9627,0,4029.1051239698377,4.656917354244709,0.01448361,1.448361,16.50120440467997,82.82002752924983,67.71423988342285,0.9801759719848633,2,0.5,0.3,0.1,0.2
G1,800,unipolar,random,11624,11566.3,11610,11522,25.6820300339881,4.656917354244709,0.01448361,1.448361,99.50361321403992,99.87955953200276,64.45175132751464,0.9560027122497559,4,0.5,0.3,0.1,0.2
G1,800,unipolar,random,11624,11527.1,11563,11498,21.55844768685043,4.656917354244709,0.01448361,1.448361,99.16637990364762,99.47522367515485,61.66026268005371,0.912912130355835,8,0.5,0.3,0.1,0.2
