Gset,number of edges,edge value,edge type,best-known value,mean_cut_value,max_cut_value,min_cut_value,std_cut,n_rnd,I0_min,I0_max,ratio of mean/best,ratio of max/best,1 annealing_time [ms],Total time [s],mean_range,stall_prop,l_scale,d_scale,n_scale
G1,800,unipolar,random,11624,9608.5,11456,9211,673.2096008426103,4.656917354244709,27.048052,43.32672,82.66087405368204,98.55471438403303,56.69924468994141,0.8842339515686035,4,0.1,0.1,0.1,0.1
G1,800,unipolar,random,11624,11443.3,11499,11371,37.62401715216846,4.656917354244709,27.048052,43.32672,98.44545767377839,98.92463867859601,50.98731575012207,0.840886116027832,4,0.3,0.1,0.1,0.1
G1,800,unipolar,random,11624,11407.5,11482,11345,44.0359701456283,4.656917354244709,27.048052,43.32672,98.13747419132828,98.77838953888507,51.42527961730957,0.9178633689880371,4,0.5,0.1,0.1,0.1
G1,800,unipolar,random,11624,11419.1,11461,11373,31.54696674977027,4.656917354244709,27.048052,43.32672,98.23726772195458,98.59772883688919,49.68703994750977,0.8172993659973145,4,0.7,0.1,0.1,0.1
G1,800,unipolar,random,11624,11386.0,11455,11318,39.66806720216597,4.656917354244709,27.048052,43.32672,97.9525120440468,98.54611149346181,61.47387847900391,0.9482262134552002,4,0.9,0.1,0.1,0.1
G1,800,unipolar,random,11624,9749.1,11465,9363,623.1902598725368,4.656917354244709,27.048052,43.32672,83.87044046799724,98.63214039917412,49.775478744506835,0.8162863254547119,4,0.1,0.1,0.1,0.2
G1,800,unipolar,random,11624,11459.6,11500,11432,23.03716803583095,4.656917354244709,27.048052,43.32672,98.58568479008947,98.93324156916724,52.71182746887207,0.8409433364868164,4,0.3,0.1,0.1,0.2
G1,800,unipolar,random,11624,11402.4,11441,11388,15.678718768516202,4.656917354244709,27.048052,43.32672,98.09359944941501,98.42567102546455,56.123974609375,0.8734607696533203,4,0.5,0.1,0.1,0.2
G1,800,unipolar,random,11624,11387.7,11453,11351,37.638780237645555,4.656917354244709,27.048052,43.32672,97.96713695801789,98.52890571231934,52.974464416503906,0.8638293743133545,4,0.7,0.1,0.1,0.2
G1,800,unipolar,random,11624,11391.2,11427,11351,23.794490492081938,4.656917354244709,27.048052,43.32672,97.9972470750172,98.30523055746731,53.20773773193359,0.8465745449066162,4,0.9,0.1,0.1,0.2
