Gset,number of edges,edge value,edge type,best-known value,mean_cut_value,max_cut_value,min_cut_value,std_cut,n_rnd,I0_min,I0_max,ratio of mean/best,ratio of max/best,1 annealing_time [ms],Total time [s],mean_range,stall_prop,l_scale,d_scale,n_scale
G1,800,unipolar,random,11624,9713.0,11479,6871,1928.862186195098,4.656917354244709,27.048052,43.32672,83.55987611837577,98.75258086717137,93.35500717163086,1.4307947158813477,2,0.5,0.1,0.1,0.1
G1,800,unipolar,random,11624,11412.7,11480,11366,34.01976549661159,4.656917354244709,27.048052,43.32672,98.1822092222987,98.7611837577426,98.8571907043457,1.5012249946594238,4,0.5,0.1,0.1,0.1
G1,800,unipolar,random,11624,11402.5,11448,11345,31.138579144063577,4.656917354244709,27.048052,43.32672,98.09445973847212,98.48589125946317,90.83532180786133,1.4455008506774902,8,0.5,0.1,0.1,0.1
G1,800,unipolar,random,11624,11391.3,11443,11319,36.87531544121201,4.656917354244709,27.048052,43.32672,97.99810736407433,98.44287680660702,92.61646270751953,1.4681904315948486,16,0.5,0.1,0.1,0.1
G1,800,unipolar,random,11624,8250.6,11328,6865,1421.9173440581324,4.656917354244709,27.048052,43.32672,70.9790089470062,97.45354439091535,91.66312408447266,1.4352173805236816,2,0.5,0.1,0.1,0.2
G1,800,unipolar,random,11624,11413.6,11456,11353,31.138400729645703,4.656917354244709,27.048052,43.32672,98.1899518238128,98.55471438403303,94.3110107421875,1.4986340999603271,4,0.5,0.1,0.1,0.2
G1,800,unipolar,random,11624,11400.7,11444,11366,24.184705910967782,4.656917354244709,27.048052,43.32672,98.0789745354439,98.45147969717826,93.51041793823242,1.4227385520935059,8,0.5,0.1,0.1,0.2
G1,800,unipolar,random,11624,11400.1,11454,11358,33.33149994958056,4.656917354244709,27.048052,43.32672,98.07381280110117,98.53750860289057,95.73536987304688,1.5551950931549072,16,0.5,0.1,0.1,0.2
G1,800,unipolar,random,11624,8323.6,11496,3968,2586.4288206800597,4.656917354244709,27.048052,43.32672,71.60701995870612,98.8988300068823,87.4586898803711,1.3706941604614258,2,0.5,0.1,0.1,0.3
G1,800,unipolar,random,11624,11406.7,11468,11373,28.339411112834053,4.656917354244709,27.048052,43.32672,98.1305918788713,98.65794907088782,92.94488906860352,1.4452662467956543,4,0.5,0.1,0.1,0.3
G1,800,unipolar,random,11624,11423.1,11467,11387,26.834679055282177,4.656917354244709,27.048052,43.32672,98.27167928423951,98.64934618031658,94.06266555786132,1.5412712097167969,8,0.5,0.1,0.1,0.3
G1,800,unipolar,random,11624,11394.9,11480,11340,39.63289879212302,4.656917354244709,27.048052,43.32672,98.02907777013077,98.7611837577426,92.10929336547852,1.4214439392089844,16,0.5,0.1,0.1,0.3
G1,800,unipolar,random,11624,8755.6,11486,5964,2202.132511907492,4.656917354244709,27.048052,43.32672,75.32346868547832,98.81280110117,92.31551971435547,1.477220058441162,2,0.5,0.1,0.2,0.1
G1,800,unipolar,random,11624,11388.2,11432,11332,34.32783127434648,4.656917354244709,27.048052,43.32672,97.97143840330351,98.34824501032347,95.82815093994141,1.4437782764434814,4,0.5,0.1,0.2,0.1
G1,800,unipolar,random,11624,11389.2,11448,11358,34.2046130741974,4.656917354244709,27.048052,43.32672,97.98004129387475,98.48589125946317,88.78046417236328,1.3925979137420654,8,0.5,0.1,0.2,0.1
G1,800,unipolar,random,11624,11400.1,11484,11325,42.22019000957296,4.656917354244709,27.048052,43.32672,98.07381280110117,98.79559532002753,88.68993530273437,1.3949980735778809,16,0.5,0.1,0.2,0.1
G1,800,unipolar,random,11624,8686.4,11446,5549,2436.9091625800634,4.656917354244709,27.048052,43.32672,74.72814865794908,98.46868547832072,93.68568420410156,1.447824478149414,2,0.5,0.1,0.2,0.2
G1,800,unipolar,random,11624,11406.4,11470,11350,39.528330206181096,4.656917354244709,27.048052,43.32672,98.12801101169993,98.67515485203029,80.84791717529296,1.3050849437713623,4,0.5,0.1,0.2,0.2
G1,800,unipolar,random,11624,11402.4,11478,11367,34.7824987920969,4.656917354244709,27.048052,43.32672,98.09359944941501,98.74397797660014,91.65351104736328,1.4492852687835693,8,0.5,0.1,0.2,0.2
G1,800,unipolar,random,11624,11386.4,11439,11338,34.46802060525734,4.656917354244709,27.048052,43.32672,97.95595320027529,98.40846524432209,88.5439437866211,1.4654486179351807,16,0.5,0.1,0.2,0.2
G1,800,unipolar,random,11624,9019.5,11503,5296,2640.514480593171,4.656917354244709,27.048052,43.32672,77.59377150722642,98.95905024088094,95.68155136108399,1.4908273220062256,2,0.5,0.1,0.2,0.3
G1,800,unipolar,random,11624,11383.4,11455,11319,39.1072599113998,4.656917354244709,27.048052,43.32672,97.9301445285616,98.54611149346181,89.90726013183594,1.4093310832977295,4,0.5,0.1,0.2,0.3
G1,800,unipolar,random,11624,11405.4,11481,11354,43.683711686012515,4.656917354244709,27.048052,43.32672,98.1194081211287,98.76978664831384,95.58743438720703,1.4913520812988281,8,0.5,0.1,0.2,0.3
G1,800,unipolar,random,11624,11396.4,11456,11318,48.35332919711366,4.656917354244709,27.048052,43.32672,98.04198210598761,98.55471438403303,88.71598052978516,1.4012932777404785,16,0.5,0.1,0.2,0.3
G1,800,unipolar,random,11624,9867.4,11475,5831,2230.246682917983,4.656917354244709,27.048052,43.32672,84.88816242257398,98.71816930488644,92.11799621582031,1.4218223094940186,2,0.5,0.1,0.3,0.1
G1,800,unipolar,random,11624,11389.0,11434,11362,24.16149369922683,4.656917354244709,27.048052,43.32672,97.97832071576049,98.36545079146593,94.2294792175293,1.4395079612731934,4,0.5,0.1,0.3,0.1
G1,800,unipolar,random,11624,11389.8,11496,11327,51.87977554992997,4.656917354244709,27.048052,43.32672,97.98520302821748,98.8988300068823,84.2909049987793,1.3547074794769287,8,0.5,0.1,0.3,0.1
G1,800,unipolar,random,11624,11408.2,11470,11355,41.20355971676881,4.656917354244709,27.048052,43.32672,98.14349621472815,98.67515485203029,94.67101440429687,1.5447072982788086,16,0.5,0.1,0.3,0.1
G1,800,unipolar,random,11624,9292.9,11467,6582,2273.546199711416,4.656917354244709,27.048052,43.32672,79.94580178940124,98.64934618031658,83.03242416381836,1.3504664897918701,2,0.5,0.1,0.3,0.2
G1,800,unipolar,random,11624,11389.7,11457,11331,45.84527117259629,4.656917354244709,27.048052,43.32672,97.98434273916035,98.56331727460427,94.69805374145508,1.4622089862823486,4,0.5,0.1,0.3,0.2
G1,800,unipolar,random,11624,11367.8,11412,11329,26.32615936035233,4.656917354244709,27.048052,43.32672,97.79593943565038,98.17618719889883,87.67896347045898,1.3942615985870361,8,0.5,0.1,0.3,0.2
G1,800,unipolar,random,11624,11400.7,11430,11332,27.821055176091203,4.656917354244709,27.048052,43.32672,98.0789745354439,98.331039229181,87.78192977905273,1.4044651985168457,16,0.5,0.1,0.3,0.2
G1,800,unipolar,random,11624,9385.3,11487,6604,2199.4362434244117,4.656917354244709,27.048052,43.32672,80.74070887818306,98.82140399174122,85.67142028808594,1.3730907440185547,2,0.5,0.1,0.3,0.3
G1,800,unipolar,random,11624,11396.0,11456,11340,37.58250183854774,4.656917354244709,27.048052,43.32672,98.03854094975912,98.55471438403303,90.26026153564453,1.3709077835083008,4,0.5,0.1,0.3,0.3
G1,800,unipolar,random,11624,11379.4,11440,11314,37.2176779979025,4.656917354244709,27.048052,43.32672,97.89573296627667,98.41706813489333,86.61390991210938,1.359776496887207,8,0.5,0.1,0.3,0.3
G1,800,unipolar,random,11624,11371.0,11420,11313,34.90940656422946,4.656917354244709,27.048052,43.32672,97.82346868547832,98.24501032346869,86.40962524414063,1.3973920345306396,16,0.5,0.1,0.3,0.3
G1,800,unipolar,random,11624,9068.5,11504,5330,2389.186530553397,4.656917354244709,27.048052,43.32672,78.0153131452168,98.96765313145217,86.7403793334961,1.3537676334381104,2,0.5,0.2,0.1,0.1
G1,800,unipolar,random,11624,11405.7,11465,11350,33.49643430443174,4.656917354244709,27.048052,43.32672,98.12198898830007,98.63214039917412,89.3922721862793,1.3443589210510254,4,0.5,0.2,0.1,0.1
G1,800,unipolar,random,11624,11407.1,11448,11367,26.366856299360208,4.656917354244709,27.048052,43.32672,98.13403303509979,98.48589125946317,86.16190719604492,1.4188852310180664,8,0.5,0.2,0.1,0.1
