Gset,number of edges,edge value,edge type,best-known value,mean_cut_value,max_cut_value,min_cut_value,std_cut,n_rnd,I0_min,I0_max,ratio of mean/best,ratio of max/best,1 annealing_time [ms],Total time [s],mean_range,stall_prop,l_scale,d_scale,n_scale
G1,800,unipolar,random,11624,9967.9,11550,9198,846.9918601209289,4.656917354244709,0.01448361,1.448361,85.7527529249828,99.36338609772884,54.84225006103516,0.8544614315032959,2,0.5,0.1,0.1,0.1
G1,800,unipolar,random,11624,11543.3,11579,11504,24.16172363240853,4.656917354244709,0.01448361,1.448361,99.30574673090159,99.61286992429456,52.311520385742185,0.874234676361084,4,0.5,0.1,0.1,0.1
G1,800,unipolar,random,11624,11514.1,11549,11466,30.751513061239045,4.656917354244709,0.01448361,1.448361,99.05454232622161,99.35478320715761,54.634582138061525,0.8352048397064209,8,0.5,0.1,0.1,0.1
G1,800,unipolar,random,11624,11483.9,11542,11438,31.285246789288184,4.656917354244709,0.01448361,1.448361,98.7947350309704,99.29456297315897,54.44143714904785,0.8377325534820557,16,0.5,0.1,0.1,0.1
G1,800,unipolar,random,11624,9983.7,11553,9187,856.22207010409,4.656917354244709,0.01448361,1.448361,85.88867859600826,99.38919476944254,51.268851089477536,0.7997572422027588,2,0.5,0.1,0.1,0.2
G1,800,unipolar,random,11624,11527.6,11551,11489,23.238856349752766,4.656917354244709,0.01448361,1.448361,99.17068134893324,99.37198898830007,57.17416610717773,0.8604860305786133,4,0.5,0.1,0.1,0.2
G1,800,unipolar,random,11624,11514.9,11608,11480,37.966213049675275,4.656917354244709,0.01448361,1.448361,99.0614246386786,99.8623537508603,61.01326675415039,0.9350934028625488,8,0.5,0.1,0.1,0.2
G1,800,unipolar,random,11624,11473.0,11501,11431,18.920887928424502,4.656917354244709,0.01448361,1.448361,98.70096352374398,98.94184445973848,53.84415969848633,0.8412401676177979,16,0.5,0.1,0.1,0.2
G1,800,unipolar,random,11624,9555.3,11600,6504,1271.301175087075,4.656917354244709,0.01448361,1.448361,82.20320027529249,99.79353062629043,58.71858291625976,0.8936653137207031,2,0.5,0.1,0.1,0.3
G1,800,unipolar,random,11624,11531.3,11544,11516,8.718435129718584,4.656917354244709,0.01448361,1.448361,99.2025120440468,99.31176875430144,61.9286075592041,0.9262268543243408,4,0.5,0.1,0.1,0.3
G1,800,unipolar,random,11624,11522.3,11561,11490,21.416763942710343,4.656917354244709,0.01448361,1.448361,99.12508602890571,99.45801789401239,65.75887107849121,0.9562511444091797,8,0.5,0.1,0.1,0.3
G1,800,unipolar,random,11624,11480.4,11513,11415,26.332067480123502,4.656917354244709,0.01448361,1.448361,98.76462491397109,99.04507914659325,54.71272315979004,0.8442332744598389,16,0.5,0.1,0.1,0.3
G1,800,unipolar,random,11624,8510.8,11548,3648,2366.365229629611,4.656917354244709,0.01448361,1.448361,73.21748107364073,99.34618031658637,69.52385292053222,1.028996467590332,2,0.5,0.1,0.2,0.1
