Gset,number of edges,edge value,edge type,best-known value,mean_cut_value,max_cut_value,min_cut_value,std_cut,n_rnd,I0_min,I0_max,ratio of mean/best,ratio of max/best,1 annealing_time [ms],Total time [s],mean_range,stall_prop
G1,800,unipolar,random,11624,958.6,9586,0,3031.359365037408,4.656917354244709,0.01448361,1.448361,8.246730901582932,82.46730901582931,66.2225284576416,0.9651381969451904,2,0.5
G1,800,unipolar,random,11624,11571.6,11613,11538,22.559550822951536,4.656917354244709,0.01448361,1.448361,99.54920853406745,99.90536820371645,64.74248352050782,0.9767611026763916,4,0.5
G1,800,unipolar,random,11624,11561.8,11616,11533,27.181693185753613,4.656917354244709,0.01448361,1.448361,99.46490020646938,99.93117687543014,70.48744583129883,1.0050623416900635,8,0.5
G1,800,unipolar,random,11624,11536.5,11557,11510,15.693239875111123,4.656917354244709,0.01448361,1.448361,99.2472470750172,99.42360633172746,70.89259834289551,1.0095806121826172,16,0.5
