Gset,number of edges,edge value,edge type,best-known value,mean_cut_value,max_cut_value,min_cut_value,std_cut,n_rnd,I0_min,I0_max,ratio of mean/best,ratio of max/best,1 annealing_time [ms],Total time [s],mean_range,stall_prop,l_scale,d_scale,n_scale
G1,800,unipolar,random,11624,10305.4,11483,9620,643.5885849412392,4.656917354244709,27.048052,43.32672,88.65622849277358,98.78699242945629,65.28899269104004,0.9822750091552734,4,0.1,0.1,0.1,0.1
G1,800,unipolar,random,11624,11439.2,11480,11387,34.00914909582747,4.656917354244709,27.048052,43.32672,98.41018582243633,98.7611837577426,60.6869312286377,0.9710855484008789,4,0.3,0.1,0.1,0.1
G1,800,unipolar,random,11624,11428.3,11479,11386,27.9922608352142,4.656917354244709,27.048052,43.32672,98.31641431520991,98.75258086717137,65.14544639587402,0.9749336242675781,4,0.5,0.1,0.1,0.1
G1,800,unipolar,random,11624,11420.8,11466,11371,34.43770543395067,4.656917354244709,27.048052,43.32672,98.25189263592567,98.64074328974536,65.80212211608887,0.9876613616943359,4,0.7,0.1,0.1,0.1
G1,800,unipolar,random,11624,11398.1,11452,11343,35.27495176782276,4.656917354244709,27.048052,43.32672,98.0566070199587,98.5203028217481,81.33231048583984,1.170116901397705,4,0.9,0.1,0.1,0.1
G1,800,unipolar,random,11624,10545.1,11505,9581,710.7750777222785,4.656917354244709,27.048052,43.32672,90.71834136269787,98.9762560220234,66.2577507019043,1.0637362003326416,4,0.1,0.1,0.1,0.2
G1,800,unipolar,random,11624,11438.2,11488,11386,28.533800619226625,4.656917354244709,27.048052,43.32672,98.40158293186511,98.83000688231246,73.653519821167,1.1367580890655518,4,0.3,0.1,0.1,0.2
G1,800,unipolar,random,11624,11412.5,11490,11357,40.006249511795026,4.656917354244709,27.048052,43.32672,98.18048864418445,98.84721266345493,70.19086036682128,1.0468719005584717,4,0.5,0.1,0.1,0.2
G1,800,unipolar,random,11624,11421.4,11460,11379,25.64804519300101,4.656917354244709,27.048052,43.32672,98.2570543702684,98.58912594631796,64.28291854858398,0.9803290367126465,4,0.7,0.1,0.1,0.2
G1,800,unipolar,random,11624,11403.1,11468,11324,38.60469171256548,4.656917354244709,27.048052,43.32672,98.09962147281486,98.65794907088782,69.6530044555664,1.0558059215545654,4,0.9,0.1,0.1,0.2
G1,800,unipolar,random,11624,10236.1,11469,9308,712.1587603898445,4.656917354244709,27.048052,43.32672,88.0600481761872,98.66655196145905,67.16485404968262,1.0792820453643799,4,0.1,0.1,0.1,0.3
G1,800,unipolar,random,11624,11449.5,11492,11381,31.41213495167468,4.656917354244709,27.048052,43.32672,98.49879559532003,98.86441844459739,60.59966354370117,0.9335370063781738,4,0.3,0.1,0.1,0.3
G1,800,unipolar,random,11624,11434.3,11490,11385,32.687238420453255,4.656917354244709,27.048052,43.32672,98.3680316586373,98.84721266345493,58.825433349609376,0.9113345146179199,4,0.5,0.1,0.1,0.3
G1,800,unipolar,random,11624,11409.8,11448,11363,30.91493705853747,4.656917354244709,27.048052,43.32672,98.15726083964212,98.48589125946317,60.59498176574707,0.9634292125701904,4,0.7,0.1,0.1,0.3
G1,800,unipolar,random,11624,11387.6,11461,11347,37.17884703250851,4.656917354244709,27.048052,43.32672,97.96627666896077,98.59772883688919,64.99911422729492,1.004486322402954,4,0.9,0.1,0.1,0.3
G1,800,unipolar,random,11624,10324.2,11454,9780,583.5305952180704,4.656917354244709,27.048052,43.32672,88.81796283551274,98.53750860289057,62.608333587646484,0.952399492263794,4,0.1,0.1,0.2,0.1
G1,800,unipolar,random,11624,11400.3,11464,11315,44.939589079859935,4.656917354244709,27.048052,43.32672,98.07553337921541,98.6235375086029,60.20858573913574,0.9447283744812012,4,0.3,0.1,0.2,0.1
G1,800,unipolar,random,11624,11418.3,11495,11384,32.802608297376466,4.656917354244709,27.048052,43.32672,98.23038540949759,98.89022711631108,61.857737350463864,0.9483950138092041,4,0.5,0.1,0.2,0.1
G1,800,unipolar,random,11624,11397.7,11437,11320,38.807358981398245,4.656917354244709,27.048052,43.32672,98.05316586373021,98.39125946317962,60.35389747619629,0.9295394420623779,4,0.7,0.1,0.2,0.1
G1,800,unipolar,random,11624,11402.1,11446,11308,45.70059566837662,4.656917354244709,27.048052,43.32672,98.09101858224363,98.46868547832072,60.900918579101564,0.9362263679504395,4,0.9,0.1,0.2,0.1
G1,800,unipolar,random,11624,9783.9,10084,8995,314.6262156203064,4.656917354244709,27.048052,43.32672,84.16982105987611,86.75154852030282,59.59996452331543,0.927264928817749,4,0.1,0.1,0.2,0.2
G1,800,unipolar,random,11624,11442.0,11485,11388,31.351058816073323,4.656917354244709,27.048052,43.32672,98.43427391603579,98.80419821059876,59.591881561279294,0.9204509258270264,4,0.3,0.1,0.2,0.2
G1,800,unipolar,random,11624,11402.3,11474,11325,44.974190129203855,4.656917354244709,27.048052,43.32672,98.09273916035788,98.7095664143152,60.95338897705078,0.9357311725616455,4,0.5,0.1,0.2,0.2
G1,800,unipolar,random,11624,11405.2,11458,11361,34.44415770489968,4.656917354244709,27.048052,43.32672,98.11768754301445,98.5719201651755,61.238528442382815,0.9408416748046875,4,0.7,0.1,0.2,0.2
G1,800,unipolar,random,11624,11391.8,11425,11338,30.216993011659294,4.656917354244709,27.048052,43.32672,98.00240880935995,98.28802477632485,60.58124542236328,0.9449379444122314,4,0.9,0.1,0.2,0.2
G1,800,unipolar,random,11624,9986.1,11402,9376,536.6566148126959,4.656917354244709,27.048052,43.32672,85.90932553337922,98.0901582931865,65.62699508666992,0.9883553981781006,4,0.1,0.1,0.2,0.3
G1,800,unipolar,random,11624,11438.3,11483,11387,31.679120358158094,4.656917354244709,27.048052,43.32672,98.40244322092224,98.78699242945629,67.66704597473145,1.0072224140167236,4,0.3,0.1,0.2,0.3
G1,800,unipolar,random,11624,11403.5,11444,11330,37.25661760755471,4.656917354244709,27.048052,43.32672,98.10306262904336,98.45147969717826,60.558723068237306,0.9324150085449219,4,0.5,0.1,0.2,0.3
G1,800,unipolar,random,11624,11393.4,11449,11321,36.2681372250875,4.656917354244709,27.048052,43.32672,98.01617343427391,98.49449415003441,71.96271629333496,1.0469939708709717,4,0.7,0.1,0.2,0.3
G1,800,unipolar,random,11624,11373.6,11415,11326,28.103775942428488,4.656917354244709,27.048052,43.32672,97.84583620096352,98.20199587061252,64.6416187286377,0.9805409908294678,4,0.9,0.1,0.2,0.3
G1,800,unipolar,random,11624,10230.4,11485,9616,661.5075711332914,4.656917354244709,27.048052,43.32672,88.01101169993117,98.80419821059876,67.73686408996582,1.0039095878601074,4,0.1,0.1,0.3,0.1
G1,800,unipolar,random,11624,11434.1,11490,11373,31.511726212457624,4.656917354244709,27.048052,43.32672,98.36631108052306,98.84721266345493,67.25169563293457,1.0538907051086426,4,0.3,0.1,0.3,0.1
G1,800,unipolar,random,11624,11415.5,11474,11349,37.05626352813606,4.656917354244709,27.048052,43.32672,98.20629731589814,98.7095664143152,60.43071060180664,0.9302589893341064,4,0.5,0.1,0.3,0.1
G1,800,unipolar,random,11624,11401.3,11447,11367,26.9816810282664,4.656917354244709,27.048052,43.32672,98.08413626978665,98.47728836889195,62.58694686889648,0.9649405479431152,4,0.7,0.1,0.3,0.1
G1,800,unipolar,random,11624,11394.9,11434,11336,31.645431476491726,4.656917354244709,27.048052,43.32672,98.02907777013077,98.36545079146593,63.80955505371094,0.9648411273956299,4,0.9,0.1,0.3,0.1
G1,800,unipolar,random,11624,10028.6,10376,9822,174.081207103658,4.656917354244709,27.048052,43.32672,86.27494838265658,89.26359256710255,77.33655128479003,1.1095030307769775,4,0.1,0.1,0.3,0.2
G1,800,unipolar,random,11624,11438.2,11463,11384,24.44858550782301,4.656917354244709,27.048052,43.32672,98.40158293186511,98.61493461803165,60.84517707824707,0.9289236068725586,4,0.3,0.1,0.3,0.2
G1,800,unipolar,random,11624,11397.5,11441,11296,54.68140045349566,4.656917354244709,27.048052,43.32672,98.05144528561597,98.42567102546455,68.75052108764649,1.013458013534546,4,0.5,0.1,0.3,0.2
G1,800,unipolar,random,11624,11399.5,11467,11326,44.083884684642854,4.656917354244709,27.048052,43.32672,98.06865106675843,98.64934618031658,59.915017700195314,0.9364345073699951,4,0.7,0.1,0.3,0.2
G1,800,unipolar,random,11624,11402.7,11484,11354,39.186307132296434,4.656917354244709,27.048052,43.32672,98.09618031658637,98.79559532002753,61.21823959350586,0.9389395713806152,4,0.9,0.1,0.3,0.2
