Gset,number of edges,edge value,edge type,best-known value,mean_cut_value,max_cut_value,min_cut_value,std_cut,n_rnd,I0_min,I0_max,ratio of mean/best,ratio of max/best,1 annealing_time [ms],Total time [s],mean_range,stall_prop,l_scale,d_scale,n_scale
G1,800,unipolar,random,11624,9568.2,11427,261,3391.123275061918,4.656917354244709,27.048052,43.32672,82.3141775636614,98.30523055746731,104.7744514465332,1.5364580154418945,2,0.5,0.1,0.1,0.1
G1,800,unipolar,random,11624,11407.0,11449,11317,43.63739476896188,4.656917354244709,27.048052,43.32672,98.13317274604267,98.49449415003441,99.07464370727538,1.5738914012908936,4,0.5,0.1,0.1,0.1
G1,800,unipolar,random,11624,11393.1,11470,11333,47.561539083591484,4.656917354244709,27.048052,43.32672,98.01359256710255,98.67515485203029,104.37614822387695,1.566917896270752,8,0.5,0.1,0.1,0.1
G1,800,unipolar,random,11624,11389.0,11438,11307,44.447222135422095,4.656917354244709,27.048052,43.32672,97.97832071576049,98.39986235375086,110.0422966003418,1.6058235168457031,16,0.5,0.1,0.1,0.1
G1,800,unipolar,random,11624,10518.7,11494,9516,961.6052608933552,4.656917354244709,27.048052,43.32672,90.49122505161735,98.88162422573986,116.14707717895507,1.6857469081878662,2,0.5,0.1,0.1,0.2
G1,800,unipolar,random,11624,11420.2,11486,11391,29.165428545149517,4.656917354244709,27.048052,43.32672,98.24673090158294,98.81280110117,107.14569549560547,1.659719467163086,4,0.5,0.1,0.1,0.2
G1,800,unipolar,random,11624,11387.1,11432,11347,26.451002921544497,4.656917354244709,27.048052,43.32672,97.96197522367515,98.34824501032347,109.35550384521484,1.6006410121917725,8,0.5,0.1,0.1,0.2
G1,800,unipolar,random,11624,11392.5,11453,11348,36.63407642558436,4.656917354244709,27.048052,43.32672,98.00843083275981,98.52890571231934,93.98705291748047,1.417910099029541,16,0.5,0.1,0.1,0.2
G1,800,unipolar,random,11624,8319.2,11490,400,4250.076752248128,4.656917354244709,27.048052,43.32672,71.56916724019271,98.84721266345493,101.48799285888671,1.6153321266174316,2,0.5,0.1,0.1,0.3
G1,800,unipolar,random,11624,11403.9,11438,11363,21.640753735076377,4.656917354244709,27.048052,43.32672,98.10650378527185,98.39986235375086,104.99632034301757,1.5208628177642822,4,0.5,0.1,0.1,0.3
G1,800,unipolar,random,11624,11395.7,11439,11333,29.458256718429364,4.656917354244709,27.048052,43.32672,98.03596008258775,98.40846524432209,92.18228225708008,1.404188632965088,8,0.5,0.1,0.1,0.3
G1,800,unipolar,random,11624,11389.4,11471,11340,37.86877928379055,4.656917354244709,27.048052,43.32672,97.981761871989,98.68375774260151,90.78998336791992,1.4507007598876953,16,0.5,0.1,0.1,0.3
G1,800,unipolar,random,11624,8300.2,11472,427,4222.6423744170215,4.656917354244709,27.048052,43.32672,71.4057123193393,98.69236063317274,93.69424285888672,1.4325032234191895,2,0.5,0.1,0.2,0.1
G1,800,unipolar,random,11624,11399.7,11480,11348,44.98901100392307,4.656917354244709,27.048052,43.32672,98.07037164487268,98.7611837577426,98.05134048461915,1.5021188259124756,4,0.5,0.1,0.2,0.1
G1,800,unipolar,random,11624,11387.1,11463,11328,43.17779779264133,4.656917354244709,27.048052,43.32672,97.96197522367515,98.61493461803165,109.80146255493165,1.6110658645629883,8,0.5,0.1,0.2,0.1
G1,800,unipolar,random,11624,11382.9,11444,11318,32.33316151157096,4.656917354244709,27.048052,43.32672,97.92584308327598,98.45147969717826,116.58526611328125,1.7008240222930908,16,0.5,0.1,0.2,0.1
G1,800,unipolar,random,11624,9675.5,11492,1110,3148.3889442768095,4.656917354244709,27.048052,43.32672,83.23726772195458,98.86441844459739,104.72619552612305,1.696427345275879,2,0.5,0.1,0.2,0.2
G1,800,unipolar,random,11624,11406.2,11454,11341,33.8256970035767,4.656917354244709,27.048052,43.32672,98.12629043358568,98.53750860289057,91.40480041503906,1.4298245906829834,4,0.5,0.1,0.2,0.2
G1,800,unipolar,random,11624,11381.2,11440,11307,37.31189860859104,4.656917354244709,27.048052,43.32672,97.91121816930489,98.41706813489333,96.98599166870117,1.5148289203643799,8,0.5,0.1,0.2,0.2
G1,800,unipolar,random,11624,11377.4,11433,11321,36.28957609745991,4.656917354244709,27.048052,43.32672,97.8785271851342,98.3568479008947,103.34218292236328,1.5676953792572021,16,0.5,0.1,0.2,0.2
G1,800,unipolar,random,11624,8294.1,11531,624,3854.9720405384696,4.656917354244709,27.048052,43.32672,71.35323468685478,99.19993117687542,98.58269805908203,1.5616061687469482,2,0.5,0.1,0.2,0.3
G1,800,unipolar,random,11624,11409.6,11503,11350,47.87762177329474,4.656917354244709,27.048052,43.32672,98.15554026152788,98.95905024088094,98.86176376342773,1.5455365180969238,4,0.5,0.1,0.2,0.3
G1,800,unipolar,random,11624,11397.7,11453,11360,29.265261925285333,4.656917354244709,27.048052,43.32672,98.05316586373021,98.52890571231934,97.82013702392578,1.4809565544128418,8,0.5,0.1,0.2,0.3
G1,800,unipolar,random,11624,11381.6,11420,11313,33.685473295043835,4.656917354244709,27.048052,43.32672,97.91465932553338,98.24501032346869,97.4995231628418,1.487093210220337,16,0.5,0.1,0.2,0.3
G1,800,unipolar,random,11624,10124.8,11485,9450,908.0042584334797,4.656917354244709,27.048052,43.32672,87.10254645560907,98.80419821059876,98.55590438842773,1.5504274368286133,2,0.5,0.1,0.3,0.1
G1,800,unipolar,random,11624,11375.2,11430,11334,31.08340035738976,4.656917354244709,27.048052,43.32672,97.8596008258775,98.331039229181,100.03660888671875,1.6053450107574463,4,0.5,0.1,0.3,0.1
G1,800,unipolar,random,11624,11408.4,11484,11332,46.790787317353164,4.656917354244709,27.048052,43.32672,98.14521679284239,98.79559532002753,101.37339553833007,1.5426430702209473,8,0.5,0.1,0.3,0.1
G1,800,unipolar,random,11624,11395.0,11456,11296,50.819943591730464,4.656917354244709,27.048052,43.32672,98.02993805918788,98.55471438403303,108.03680572509765,1.5936620235443115,16,0.5,0.1,0.3,0.1
G1,800,unipolar,random,11624,9734.3,11461,269,3443.1598229920533,4.656917354244709,27.048052,43.32672,83.743117687543,98.59772883688919,105.87185134887696,1.5578229427337646,2,0.5,0.1,0.3,0.2
G1,800,unipolar,random,11624,11421.5,11467,11385,29.945320539647295,4.656917354244709,27.048052,43.32672,98.25791465932554,98.64934618031658,96.37115707397462,1.464235544204712,4,0.5,0.1,0.3,0.2
G1,800,unipolar,random,11624,11389.3,11455,11343,36.21249017182392,4.656917354244709,27.048052,43.32672,97.98090158293186,98.54611149346181,99.92048568725586,1.4927363395690918,8,0.5,0.1,0.3,0.2
G1,800,unipolar,random,11624,11378.8,11419,11334,26.439868885201886,4.656917354244709,27.048052,43.32672,97.89057123193393,98.23640743289745,93.31115493774413,1.3881473541259766,16,0.5,0.1,0.3,0.2
G1,800,unipolar,random,11624,9008.2,11434,359,3137.542414055944,4.656917354244709,27.048052,43.32672,77.49655884377152,98.36545079146593,91.80757141113281,1.4306979179382324,2,0.5,0.1,0.3,0.3
G1,800,unipolar,random,11624,11403.7,11463,11344,31.854007248347543,4.656917354244709,27.048052,43.32672,98.10478320715761,98.61493461803165,95.6987174987793,1.483992576599121,4,0.5,0.1,0.3,0.3
G1,800,unipolar,random,11624,11383.7,11455,11304,41.37914128317954,4.656917354244709,27.048052,43.32672,97.93272539573297,98.54611149346181,96.84240798950195,1.4944300651550293,8,0.5,0.1,0.3,0.3
G1,800,unipolar,random,11624,11372.2,11436,11286,44.51167137829009,4.656917354244709,27.048052,43.32672,97.8337921541638,98.3826565726084,114.51960754394531,1.7285737991333008,16,0.5,0.1,0.3,0.3
G1,800,unipolar,random,11624,10467.7,11471,9466,1015.0474592079153,4.656917354244709,27.048052,43.32672,90.05247763248452,98.68375774260151,106.25408020019532,1.5794329643249512,2,0.5,0.2,0.1,0.1
G1,800,unipolar,random,11624,11419.7,11472,11346,44.11613461459802,4.656917354244709,27.048052,43.32672,98.24242945629732,98.69236063317274,99.02126998901367,1.5148334503173828,4,0.5,0.2,0.1,0.1
G1,800,unipolar,random,11624,11405.7,11460,11373,32.32491299292235,4.656917354244709,27.048052,43.32672,98.12198898830007,98.58912594631796,86.95414733886719,1.3560545444488525,8,0.5,0.2,0.1,0.1
G1,800,unipolar,random,11624,11406.0,11449,11324,37.36308338453881,4.656917354244709,27.048052,43.32672,98.12456985547144,98.49449415003441,92.43103332519532,1.4829494953155518,16,0.5,0.2,0.1,0.1
G1,800,unipolar,random,11624,9472.8,11463,1012,3111.011082518922,4.656917354244709,27.048052,43.32672,81.49346180316586,98.61493461803165,93.81851272583008,1.470627784729004,2,0.5,0.2,0.1,0.2
G1,800,unipolar,random,11624,11424.9,11479,11366,39.357196151261704,4.656917354244709,27.048052,43.32672,98.28716448726772,98.75258086717137,95.65514907836913,1.489983320236206,4,0.5,0.2,0.1,0.2
G1,800,unipolar,random,11624,11403.1,11436,11330,36.42480839574406,4.656917354244709,27.048052,43.32672,98.09962147281486,98.3826565726084,91.39084854125977,1.3969449996948242,8,0.5,0.2,0.1,0.2
