Gset,number of edges,edge value,edge type,best-known value,mean_cut_value,max_cut_value,min_cut_value,std_cut,n_rnd,I0_min,I0_max,ratio of mean/best,ratio of max/best,1 annealing_time [ms],Total time [s],mean_range,stall_prop,l_scale,d_scale,n_scale
G1,800,unipolar,random,11624,11529.3,11582,11506,22.196346045639533,4.656917354244709,0.01448361,1.448361,99.18530626290433,99.63867859600826,46.76422386169433,0.9134814739227295,4,0.5,0.0,0.0,1.0
G1,800,unipolar,random,11624,11535.9,11593,11494,32.34690436845885,4.656917354244709,0.01448361,1.448361,99.24208534067446,99.73331039229181,47.63428153991699,0.7749097347259521,4,0.5,0.0,0.0,1.5
G1,800,unipolar,random,11624,11527.0,11561,11497,23.72527953236566,4.656917354244709,0.01448361,1.448361,99.16551961459051,99.45801789401239,66.35364456176758,0.963773250579834,4,0.5,0.0,0.0,2.0
G1,800,unipolar,random,11624,11537.7,11569,11506,20.699167991867586,4.656917354244709,0.01448361,1.448361,99.25757054370268,99.52684101858225,46.81284866333008,0.74839186668396,4,0.5,0.0,0.1,1.0
G1,800,unipolar,random,11624,11537.4,11556,11505,15.145222935888984,4.656917354244709,0.01448361,1.448361,99.25498967653131,99.41500344115623,47.847708511352536,0.7584714889526367,4,0.5,0.0,0.1,1.5
G1,800,unipolar,random,11624,11546.1,11600,11508,28.645146961474023,4.656917354244709,0.01448361,1.448361,99.32983482450103,99.79353062629043,51.75076179504394,0.8276221752166748,4,0.5,0.0,0.1,2.0
G1,800,unipolar,random,11624,11534.3,11579,11512,21.092652749239484,4.656917354244709,0.01448361,1.448361,99.22832071576049,99.61286992429456,51.83253402709961,0.7997634410858154,4,0.5,0.0,0.2,1.0
G1,800,unipolar,random,11624,11538.1,11563,11518,16.230629480501776,4.656917354244709,0.01448361,1.448361,99.26101169993117,99.47522367515485,55.52092170715332,0.8461017608642578,4,0.5,0.0,0.2,1.5
G1,800,unipolar,random,11624,11530.5,11573,11502,28.26560532598664,4.656917354244709,0.01448361,1.448361,99.19562973158982,99.56125258086718,49.95020523071289,0.7905395030975342,4,0.5,0.0,0.2,2.0
G1,800,unipolar,random,11624,11535.0,11559,11496,16.579773487261185,4.656917354244709,0.01448361,1.448361,99.23434273916035,99.44081211286992,44.81112937927246,0.7391555309295654,4,0.5,0.25,0.0,1.0
G1,800,unipolar,random,11624,11537.0,11590,11493,30.91565586847185,4.656917354244709,0.01448361,1.448361,99.25154852030282,99.70750172057811,59.22097892761231,0.892108678817749,4,0.5,0.25,0.0,1.5
G1,800,unipolar,random,11624,11525.5,11575,11491,29.564430580607425,4.656917354244709,0.01448361,1.448361,99.15261527873365,99.57845836200964,63.895507431030275,0.9515674114227295,4,0.5,0.25,0.0,2.0
G1,800,unipolar,random,11624,11535.9,11567,11510,19.779057386819805,4.656917354244709,0.01448361,1.448361,99.24208534067446,99.50963523743978,52.53371810913086,0.8181149959564209,4,0.5,0.25,0.1,1.0
G1,800,unipolar,random,11624,11522.4,11568,11462,33.526772055246305,4.656917354244709,0.01448361,1.448361,99.12594631796284,99.518238128011,53.27622413635254,0.8513376712799072,4,0.5,0.25,0.1,1.5
G1,800,unipolar,random,11624,11531.4,11560,11505,15.421485733295032,4.656917354244709,0.01448361,1.448361,99.20337233310393,99.44941500344116,51.56411170959473,0.802269697189331,4,0.5,0.25,0.1,2.0
G1,800,unipolar,random,11624,11526.0,11574,11497,24.711670657134185,4.656917354244709,0.01448361,1.448361,99.15691672401927,99.5698554714384,47.01582717895508,0.7610819339752197,4,0.5,0.25,0.2,1.0
G1,800,unipolar,random,11624,11530.1,11574,11487,26.564178051570796,4.656917354244709,0.01448361,1.448361,99.19218857536133,99.5698554714384,53.48336639404297,0.8234755992889404,4,0.5,0.25,0.2,1.5
G1,800,unipolar,random,11624,11535.7,11567,11505,19.73181300449719,4.656917354244709,0.01448361,1.448361,99.24036476256022,99.50963523743978,56.79700469970703,0.8486449718475342,4,0.5,0.25,0.2,2.0
G1,800,unipolar,random,11624,11403.9,11459,11335,39.725306795542814,4.656917354244709,0.01448361,1.448361,98.10650378527185,98.58052305574672,62.75366706848145,0.9348814487457275,4,0.5,0.5,0.0,1.0
G1,800,unipolar,random,11624,11411.8,11452,11372,26.657498423937348,4.656917354244709,0.01448361,1.448361,98.17446662078459,98.5203028217481,59.41328239440918,0.9755854606628418,4,0.5,0.5,0.0,1.5
G1,800,unipolar,random,11624,11433.4,11487,11390,33.54996274215517,4.656917354244709,0.01448361,1.448361,98.3602890571232,98.82140399174122,65.15445251464844,0.9687283039093018,4,0.5,0.5,0.0,2.0
G1,800,unipolar,random,11624,11433.5,11463,11388,21.99621179506447,4.656917354244709,0.01448361,1.448361,98.36114934618031,98.61493461803165,49.7033504486084,0.8117759227752686,4,0.5,0.5,0.1,1.0
G1,800,unipolar,random,11624,11419.4,11444,11380,21.3915871313935,4.656917354244709,0.01448361,1.448361,98.23984858912594,98.45147969717826,43.20580139160156,0.7534425258636475,4,0.5,0.5,0.1,1.5
G1,800,unipolar,random,11624,11443.4,11486,11407,25.777681992159206,4.656917354244709,0.01448361,1.448361,98.44631796283551,98.81280110117,50.833286666870116,0.7971229553222656,4,0.5,0.5,0.1,2.0
G1,800,unipolar,random,11624,11422.1,11447,11387,21.320047946579397,4.656917354244709,0.01448361,1.448361,98.26307639366827,98.47728836889195,51.360255813598634,0.8008742332458496,4,0.5,0.5,0.2,1.0
G1,800,unipolar,random,11624,11418.0,11497,11361,38.96437118987322,4.656917354244709,0.01448361,1.448361,98.22780454232623,98.90743289745355,54.384688186645505,0.8603153228759766,4,0.5,0.5,0.2,1.5
G1,800,unipolar,random,11624,11448.3,11510,11360,51.35724551284528,4.656917354244709,0.01448361,1.448361,98.48847212663455,99.01927047487956,51.9490550994873,0.8366951942443848,4,0.5,0.5,0.2,2.0
G1,800,unipolar,random,11624,11539.7,11587,11489,28.276609886382538,4.656917354244709,0.01448361,1.448361,99.27477632484515,99.68169304886442,51.74595832824707,0.964735746383667,4,0.5,0.0,0.1,2.0
