9644.5,10032,8930,289.6493090311493,363.58762817382814
9443.8,9922,8688,406.48515074695877,218.6023681640625
9474.4,9974,8747,361.46405999306023,245.4116989135742
9568.0,10290,8374,560.5241594555343,227.65856475830077
10167.5,10189,10138,16.541194367732672,4825.3441162109375
9495.7,9727,8882,295.6657459587318,221.31409454345703
9667.3,9952,9480,135.26685559375667,245.0182846069336
10171.0,10208,10139,21.113450162817486,4839.761450195312
9279.4,9712,8613,414.5429075767938,282.43737945556643
9582.3,10129,8963,368.87488092546744,294.89600982666013
9560.0,10098,8845,427.61223348054745,274.0802062988281
9520.9,9725,9002,255.0091283769182,275.3051010131836
9303.3,10431,8363,697.0960479015787,290.72117614746094
9573.9,10040,8827,312.2134063603149,278.1061279296875
9584.7,9973,9149,247.01464194118805,275.81177215576173
9500.8,10203,8442,470.3551376944399,280.5235961914062
9400.4,9913,8717,426.6479683402804,281.5298110961914
9639.4,9834,9379,157.32853100015478,276.9434219360352
9456.4,9986,7945,567.6137575656335,297.6370376586914
9489.1,9841,8976,296.3258154276959,183.125048828125
10184.6,10215,10170,13.549907748763458,6997.198876953125
9465.9,9927,8596,442.11774449800134,275.4117630004883
9471.5,10185,8630,433.6294501068856,281.13528594970705
9786.1,10150,9188,316.30275581052615,295.07116851806643
9641.9,10066,8551,411.6993104466198,276.50221252441406
9485.0,10158,8568,470.45391792277474,286.94682159423826
9605.1,10086,8798,408.74834692156384,290.43381652832034
9543.9,9975,8812,323.7867782627601,284.1282196044922
9472.5,10144,8776,429.32252833194457,282.32734375
9623.3,10090,9387,216.09259846443402,284.22853698730466
9594.5,10172,9099,288.714872803217,281.69740600585936
9778.1,10082,9546,170.45589198121345,299.52331695556643
9538.5,9776,9070,237.9132661753485,297.1283721923828
9453.4,9720,8886,257.01629866173425,443.16640014648436
9462.7,9999,8765,424.70697087652223,284.6015930175781
9469.2,10003,8578,454.50749902137665,187.14986267089844
5841.8,5948,5750,58.85160245151453,1688.1347045898438
10165.9,10192,10131,18.186991688200298,4707.048803710937
9509.4,10081,8977,311.6041648559203,205.80872192382813
10770.9,10950,10533,137.0559091109253,788.9153564453125
5386.0,5625,5245,125.05021213718733,270.37699432373046
5863.0,5970,5752,59.34644049983116,1808.7623413085937
10170.4,10190,10152,14.167254889748794,4612.40263671875
14011.7,14036,13981,18.031145893209956,8598.241162109374
6600.2,6628,6548,24.430400005821525,16685.0314453125
9436.2,9494,9382,38.069527037893295,31344.977734375
13328.2,13358,13272,24.809496389711562,63022.976171875
