2890.2,11406,0,4719.240117740237,92.86160659790039
5638.1,11517,0,5506.107224406974,90.06311950683593
11417.9,11481,11364,40.67882331959304,91.90372161865234
11379.2,11447,11332,35.64890523486583,99.69598693847657
2754.1,11465,0,4537.171498975007,90.23826065063477
6834.0,11451,0,5881.842473994768,92.56659240722657
11430.4,11487,11380,36.564098967885606,92.23555603027344
11415.5,11482,11366,35.52229346950072,97.24832077026367
968.4,9586,0,3027.9845588920844,94.2024642944336
8023.4,11516,0,5519.593890053064,98.41806411743164
11434.8,11482,11374,37.418949447810235,94.30892791748047
11387.7,11422,11351,23.27158496249593,87.98883514404297
70.5,563,0,178.70848391227045,94.65871658325196
4554.7,11450,0,5880.179363288542,98.28913879394531
11409.6,11494,11371,36.26200950489828,96.60638961791992
11403.1,11440,11378,22.32810884164721,99.99847717285157
1863.9,9638,0,3932.313609342752,91.07097473144532
8009.7,11475,0,5527.267901554578,90.3839324951172
11412.9,11494,11330,45.14778202993168,89.3359619140625
11386.7,11463,11318,39.833124127763035,91.04820709228515
95.0,950,0,300.416377715996,86.43100204467774
3433.7,11489,0,5518.965141521854,92.21841659545899
11440.4,11481,11353,36.71572475717243,89.86435089111328
11398.7,11460,11327,37.74196014458649,93.6429428100586
2320.8,9435,0,3848.0857521052667,90.45112686157226
8011.4,11459,0,5518.758076878448,93.78374404907227
11397.0,11442,11356,33.87558937576667,93.15737609863281
11400.5,11459,11350,38.80793160625229,94.45539016723633
1494.8,8723,0,3205.846804408054,96.0364501953125
10266.1,11443,0,3607.2286207311868,89.60173187255859
11411.4,11442,11349,26.717451641618485,91.11858520507812
11382.9,11443,11304,39.62448737838762,92.54103012084961
984.2,9418,0,2964.4368698887074,90.74951934814453
5707.1,11483,0,6015.873067699041,95.43577194213867
11407.6,11465,11348,31.892876250905243,96.81992645263672
11385.2,11444,11323,35.452001980768934,99.68534317016602
2687.0,9447,0,4320.716195776396,95.1745506286621
4580.8,11463,0,5885.061177818517,92.82498245239258
11418.3,11459,11379,27.628688793434343,91.42372970581054
11396.9,11462,11351,35.63534450202184,93.85799026489258
1562.8,8300,0,3293.7840717192,84.56620025634766
6865.7,11470,0,5884.250090047348,88.82646026611329
11424.3,11461,11397,23.589310196687727,95.10683212280273
11401.3,11457,11340,36.70013623952914,90.81063385009766
979.7,9528,0,3004.75593573477,85.23489990234376
3438.6,11427,0,5503.363097032376,97.44393539428711
11418.7,11489,11379,38.89315849577889,91.28364028930665
11392.2,11462,11319,40.50459507540129,91.87747268676758
15.7,157,0,49.647759264643554,88.53387145996093
7048.4,11513,0,5694.0296646770485,93.06242599487305
11412.5,11481,11351,52.90925144895634,93.26087875366211
11399.6,11430,11376,19.95661962023295,95.82987518310547
0.0,0,0,0.0,92.36457443237305
6862.7,11501,0,5906.545786009131,91.34378662109376
11430.4,11493,11381,31.14196882379504,83.08805465698242
11396.7,11434,11350,29.443165590676557,92.39735336303711
22.0,78,0,29.784410538251567,85.51214981079102
5715.8,11481,0,6025.04181267188,83.81338958740234
11402.1,11471,11335,44.3933178154851,86.57822723388672
11391.9,11457,11332,37.77256499983376,94.56430053710938
32.1,128,0,50.39499534235077,93.53568420410156
5882.2,11425,0,5839.96989718269,97.58521347045898
11412.3,11469,11365,36.805947587010685,95.08732757568359
11394.5,11449,11354,29.178569000019326,92.46748886108398
11.5,115,0,36.36619309193636,89.46969985961914
5716.9,11484,0,6016.535519346292,91.65257263183594
11400.9,11472,11352,39.44461658804377,92.87393722534179
11391.7,11463,11310,48.19186192248185,115.84685363769532
1384.5,6228,0,2494.7980657537973,107.71156463623046
7980.9,11444,0,5507.428245358969,100.97825546264649
11405.3,11460,11326,42.00542293032598,94.97587585449219
11379.2,11425,11332,26.640820808175814,103.46310043334961
1792.1,9482,0,3735.985113282261,92.59564056396485
3577.7,11453,0,5441.990547788761,92.83324432373047
11401.9,11456,11360,29.22498930709813,89.45364151000976
11425.0,11470,11389,22.715633383201094,103.24711608886719
2994.3,11478,0,4841.812173372922,92.56493377685547
5730.6,11505,0,6022.94184671319,86.61122512817383
11259.6,11456,9905,476.8161071104876,85.7957160949707
11404.3,11479,11337,46.878211001132144,95.83336944580078
1823.4,9564,0,3765.75010087263,97.73145599365235
5707.3,11432,0,5997.108582012205,86.73019485473633
11407.2,11441,11365,24.321001441369784,92.778271484375
11409.6,11490,11339,46.27982521814686,91.637646484375
1838.7,9451,0,3854.270562203264,97.56772079467774
9136.1,11526,0,4815.312207485154,90.5431999206543
11397.2,11456,11343,43.550226431354204,87.37687530517579
11381.4,11430,11325,34.4551237924863,92.69996871948243
944.6,8849,0,2779.52602674149,89.22797622680665
5707.0,11425,0,6015.709065069183,89.4104606628418
11394.3,11423,11355,24.40878712449451,89.41584091186523
11384.1,11449,11296,41.63452093315514,106.26104125976562
425.8,3966,0,1245.610140542466,91.65669784545898
4427.5,11429,0,5574.508035094517,90.6046974182129
11400.6,11494,11325,44.525148948531196,90.89627609252929
11386.8,11443,11347,32.5330601081423,93.03621368408203
15.0,59,0,24.458581770458853,106.46165084838867
5736.3,11464,0,6006.3776299308165,109.79325103759766
11387.6,11424,11360,22.93565879682649,102.02760314941406
11389.9,11485,11305,52.34384183242359,107.4544548034668
959.3,9547,0,3017.4448370176456,88.78069152832032
10283.1,11483,79,3585.6783164261806,86.90971298217774
11392.6,11457,11335,38.58669891728668,92.04295654296875
11389.6,11419,11363,20.117433014952756,106.45318069458008
3074.5,11441,0,4928.511703456847,94.35501022338867
5710.8,11443,0,6010.887155819846,94.80978927612304
11407.1,11492,11357,50.23599860215337,90.30851669311524
11418.9,11466,11301,51.63859452429398,88.75576095581054
0.0,0,0,0.0,65.6459587097168
7766.2,11519,0,5404.663558240954,62.497955322265625
11415.7,11493,11309,50.071171568300876,68.38515243530273
11405.5,11478,11333,41.67133307202926,62.0015323638916
499.9,4999,0,1580.8226023181728,58.91130256652832
7991.3,11498,0,5514.681678130762,64.06784019470214
11438.0,11497,11367,35.08719297850871,64.78858222961426
11384.9,11440,11346,34.13193356504856,60.51584358215332
2703.2,9594,0,4345.929993811579,65.07513046264648
8016.9,11508,0,5508.340634387497,61.28021507263183
11418.7,11459,11393,23.295445429907062,59.739027404785155
11387.4,11444,11297,42.74524015087008,72.61525993347168
40.6,216,0,77.49867382377872,67.70448608398438
4565.5,11452,0,5885.363658168362,61.15420036315918
11397.8,11468,11342,33.14211821836378,62.628333282470706
11399.3,11474,11356,39.14375216216929,67.13648414611816
956.7,9567,0,3025.3510374830885,60.86286735534668
6861.6,11512,0,5905.61341625256,67.66212158203125
11412.1,11470,11350,37.64586446226346,68.91128349304199
11375.7,11441,11332,38.175181000807896,63.225516891479494
961.5,9615,0,3040.529970251897,58.93652458190918
4563.4,11450,0,5891.384542042916,63.63637084960938
11410.7,11458,11331,46.339448037762,62.69951705932617
11407.5,11446,11374,24.17183852704998,62.24965057373047
953.0,9530,0,3013.6506101404657,59.30911712646484
9152.4,11500,0,4823.855608673764,63.03921966552734
11388.6,11422,11343,27.961084067364453,61.51920051574707
11389.8,11434,11315,34.685251428621164,64.80692176818847
185.5,841,0,336.4501779197363,64.51463432312012
11427.0,11509,11312,53.44779384283945,63.13859558105469
11426.8,11490,11348,38.6862019617101,63.58256378173828
11406.8,11440,11367,25.341226840423055,63.00431327819824
27.2,224,0,70.7747600961435,59.32047653198242
3442.3,11454,0,5512.3123812869035,64.32663917541504
11405.1,11446,11350,29.711389510870518,62.60465660095215
11384.1,11447,11342,32.657992045507704,61.6799201965332
731.1,7101,0,2238.6066326077826,63.39526710510254
5726.6,11467,0,6026.277941003238,62.698486328125
11420.9,11467,11331,42.01970437253879,65.62711067199707
11417.6,11448,11372,23.514534512367735,59.68664054870605
2136.3,11497,0,4477.266553254216,60.22286720275879
8020.2,11479,0,5527.83811067019,71.4784481048584
11407.7,11465,11349,39.08694013208106,63.498918533325195
11410.7,11446,11321,37.93576442121896,60.021507263183594
