config,param,tau,res,l_scale,d_scale,n_scale,mean_range,stall_prop,graph_file,mean_ratio,max_ratio,cut_average,cut_max,time_average,total_time
2,2,100,10,0.0,0.1,1.5,,,G77.txt,94.42342523646607,94.66693499698128,9383.8,9408.0,707.70673828125,19.15862512588501
2,2,100,10,0.0,0.1,2.0,,,G77.txt,94.75347152344536,95.06943046890723,9416.6,9448.0,785.4608459472656,20.717519521713257
2,2,100,10,0.0,0.2,1.0,,,G77.txt,93.67880861340309,94.12356610988127,9309.8,9354.0,652.3539489746094,19.152802228927612
2,2,100,10,0.0,0.2,1.5,,,G77.txt,94.3087140269672,94.6266854497887,9372.4,9404.0,711.2142150878906,20.070015907287598
2,2,100,10,0.0,0.2,2.0,,,G77.txt,94.45361239686052,94.70718454417388,9386.8,9412.0,777.2021728515625,21.261554956436157
2,2,100,10,0.25,0.0,1.0,,,G77.txt,93.66673374924532,93.92231837391829,9308.6,9334.0,638.0444519042969,17.913824319839478
2,2,100,10,0.25,0.0,1.5,,,G77.txt,94.39726303079091,95.04930569531093,9381.2,9446.0,707.8004272460937,20.809765338897705
2,2,100,10,0.25,0.0,2.0,,,G77.txt,94.61058563091166,95.02918092171463,9402.4,9444.0,784.7995971679687,20.58063530921936
2,2,100,10,0.25,0.1,1.0,,,G77.txt,93.59629704165827,94.22418997786275,9301.6,9364.0,646.1353942871094,18.92578125
2,2,100,10,0.25,0.1,1.5,,,G77.txt,94.11954115516201,94.5663111289998,9353.6,9398.0,704.324072265625,20.571884155273438
2,2,100,10,0.25,0.1,2.0,,,G77.txt,94.44757496478165,94.74743409136647,9386.2,9416.0,778.6682800292969,19.939661264419556
2,2,100,10,0.25,0.2,1.0,,,G77.txt,93.44133628496681,93.8820688267257,9286.2,9330.0,652.9261596679687,19.368470907211304
2,2,100,10,0.25,0.2,1.5,,,G77.txt,93.9907426041457,94.30468907224794,9340.8,9372.0,713.3102661132813,21.51740527153015
2,2,100,10,0.25,0.2,2.0,,,G77.txt,94.19199034010866,94.5864359025961,9360.8,9400.0,825.8367370605469,21.58042287826538
2,2,100,10,0.5,0.0,1.0,,,G77.txt,85.19017911048502,85.99315757697725,8466.2,8546.0,655.1494934082032,19.681335926055908
2,2,100,10,0.5,0.0,1.5,,,G77.txt,86.37754075266655,87.68363855906621,8584.2,8714.0,705.5630981445313,20.708439111709595
2,2,100,10,0.5,0.0,2.0,,,G77.txt,86.62105051318173,87.32139263433287,8608.4,8678.0,789.20537109375,20.012131690979004
2,2,100,10,0.5,0.1,1.0,,,G77.txt,84.98490641980277,85.771785067418,8445.8,8524.0,633.2146545410156,18.731326580047607
2,2,100,10,0.5,0.1,1.5,,,G77.txt,86.24874220165023,87.32139263433287,8571.4,8678.0,716.2513305664063,20.673325777053833
2,2,100,10,0.5,0.1,2.0,,,G77.txt,86.51237673576172,87.1000201247736,8597.6,8656.0,784.6047302246094,20.26937437057495
2,2,100,10,0.5,0.2,1.0,,,G77.txt,85.07748037834574,86.25477963372911,8455.0,8572.0,638.0627197265625,19.74241614341736
2,2,100,10,0.5,0.2,1.5,,,G77.txt,85.7114107466291,86.29502918092172,8518.0,8576.0,712.9473510742188,21.56322717666626
2,2,100,10,0.5,0.2,2.0,,,G77.txt,85.99718253169652,86.87864761521433,8546.4,8634.0,791.7651245117188,19.85966396331787
2,2,100,10,0.0,0.0,1.0,,,G81.txt,93.91799544419135,94.1628701594533,13193.6,13228.0,1160.4598876953125,60.436211824417114
2,2,100,10,0.0,0.0,1.5,,,G81.txt,94.65404328018224,95.0882687927107,13297.0,13358.0,1279.1796508789062,50.6377637386322
2,2,100,10,0.0,0.0,2.0,,,G81.txt,94.77220956719817,95.04555808656036,13313.6,13352.0,1377.42001953125,49.34122848510742
2,2,100,10,0.0,0.1,1.0,,,G81.txt,94.14151480637813,94.51879271070615,13225.0,13278.0,1166.9665649414062,47.66105842590332
2,2,100,10,0.0,0.1,1.5,,,G81.txt,94.51167425968109,94.64692482915717,13277.0,13296.0,1262.8546508789063,41.246657848358154
2,2,100,10,0.0,0.1,2.0,,,G81.txt,94.77220956719817,95.15945330296128,13313.6,13368.0,1374.6906860351562,41.75224494934082
2,2,100,10,0.0,0.2,1.0,,,G81.txt,93.73291571753987,94.04897494305239,13167.6,13212.0,1185.72421875,64.58129906654358
2,2,100,10,0.0,0.2,1.5,,,G81.txt,94.24117312072893,94.50455580865604,13239.0,13276.0,1255.2429321289062,40.00300574302673
2,2,100,10,0.0,0.2,2.0,,,G81.txt,94.4234054669704,94.5615034168565,13264.6,13284.0,1399.9724365234374,41.620200395584106
2,2,100,10,0.25,0.0,1.0,,,G81.txt,93.81406605922551,94.14863325740319,13179.0,13226.0,1159.89130859375,40.17849779129028
2,2,100,10,0.25,0.0,1.5,,,G81.txt,94.27534168564921,94.50455580865604,13243.8,13276.0,1258.3287841796875,41.355472803115845
2,2,100,10,0.25,0.0,2.0,,,G81.txt,94.57716400911161,94.84624145785877,13286.2,13324.0,1371.629150390625,41.88597750663757
2,2,100,10,0.25,0.1,1.0,,,G81.txt,93.69589977220957,94.04897494305239,13162.4,13212.0,1169.7036499023438,40.311500787734985
2,2,100,10,0.25,0.1,1.5,,,G81.txt,94.10165148063781,94.43337129840546,13219.4,13266.0,1272.3944946289062,39.86521887779236
2,2,100,10,0.25,0.1,2.0,,,G81.txt,94.4006264236902,94.68963553530752,13261.4,13302.0,1380.8364624023438,65.84968829154968
2,2,100,10,0.25,0.2,1.0,,,G81.txt,93.54925968109339,94.12015945330296,13141.8,13222.0,1178.11220703125,51.299694776535034
2,2,100,10,0.25,0.2,1.5,,,G81.txt,93.87955580865604,94.27676537585421,13188.2,13244.0,1253.6570068359374,48.157798290252686
2,2,100,10,0.25,0.2,2.0,,,G81.txt,94.08029612756265,94.44760820045558,13216.4,13268.0,1391.4519287109374,43.27618145942688
2,2,100,10,0.5,0.0,1.0,,,G81.txt,85.17369020501138,85.73462414578587,11965.2,12044.0,937.8770690917969,26.781741857528687
2,2,100,10,0.5,0.0,1.5,,,G81.txt,86.15603644646924,87.07289293849658,12103.2,12232.0,1153.1227172851563,28.33641481399536
2,2,100,10,0.5,0.0,2.0,,,G81.txt,86.65432801822324,87.14407744874715,12173.2,12242.0,1258.2354858398437,29.3129460811615
2,2,100,10,0.5,0.1,1.0,,,G81.txt,84.98433940774487,85.63496583143508,11938.6,12030.0,965.68525390625,25.441577911376953
2,2,100,10,0.5,0.1,1.5,,,G81.txt,85.99231207289294,86.66002277904327,12080.2,12174.0,1054.3990783691406,26.925144910812378
2,2,100,10,0.5,0.1,2.0,,,G81.txt,86.3126423690205,86.7739179954442,12125.2,12190.0,1225.86591796875,28.4575092792511
2,2,100,10,0.5,0.2,1.0,,,G81.txt,85.05837129840546,85.77733485193622,11949.0,12050.0,897.9786499023437,51.76679539680481
2,2,100,10,0.5,0.2,1.5,,,G81.txt,85.92255125284738,86.53189066059225,12070.4,12156.0,1139.4500549316406,27.013909816741943
2,2,100,10,0.5,0.2,2.0,,,G81.txt,86.25711845102505,86.78815489749431,12117.4,12192.0,1349.8544921875,31.561518907546997
3,2,100,10,0.0,0.0,0.5,4,,G1.txt,98.90657260839642,99.25154852030282,11496.9,11537.0,98.33663330078124,1.5030922889709473
3,2,100,10,0.0,0.0,1.0,4,,G1.txt,98.868719889883,99.3289745354439,11492.5,11546.0,94.79821472167968,1.4066712856292725
3,2,100,10,0.0,0.1,0.5,4,,G1.txt,98.73021335168616,99.06228492773572,11476.4,11515.0,80.14998321533203,1.3450303077697754
3,2,100,10,0.0,0.1,1.0,4,,G1.txt,98.72935306262904,98.96765313145217,11476.3,11504.0,99.10823974609374,1.549487829208374
3,2,100,10,0.0,0.2,0.5,4,,G1.txt,98.87818306951135,99.35478320715761,11493.6,11549.0,72.22971839904785,1.189985990524292
3,2,100,10,0.0,0.2,1.0,4,,G1.txt,98.71214728148658,99.23434273916035,11474.3,11535.0,87.55271759033204,1.396939992904663
3,2,100,10,0.0,0.3,0.5,4,,G1.txt,98.6570887818307,99.33757742601514,11467.9,11547.0,68.74784889221192,1.123579978942871
3,2,100,10,0.0,0.3,1.0,4,,G1.txt,98.75172057811425,99.16551961459051,11478.9,11527.0,71.20864715576172,1.1399903297424316
3,2,100,10,0.0,0.4,0.5,4,,G1.txt,98.805918788713,99.07949070887818,11485.2,11517.0,63.97979736328125,1.0099632740020752
3,2,100,10,0.0,0.4,1.0,4,,G1.txt,98.61837577426014,99.1913282863042,11463.4,11530.0,71.59804077148438,1.1107361316680908
3,2,100,10,0.0,0.5,0.5,4,,G1.txt,98.73709566414315,99.01927047487956,11477.2,11510.0,71.14535026550293,1.1212737560272217
3,2,100,10,0.0,0.5,1.0,4,,G1.txt,98.77666896077082,98.9762560220234,11481.8,11505.0,67.1635871887207,1.0840470790863037
3,2,100,10,0.25,0.0,0.5,4,,G1.txt,98.66913282863042,99.05368203716449,11469.3,11514.0,66.2269474029541,1.0471274852752686
3,2,100,10,0.25,0.0,1.0,4,,G1.txt,98.74913971094287,99.06228492773572,11478.6,11515.0,70.53534355163575,1.1366589069366455
3,2,100,10,0.25,0.1,0.5,4,,G1.txt,98.74483826565726,98.98485891259463,11478.1,11506.0,92.88024673461913,1.4098758697509766
3,2,100,10,0.25,0.1,1.0,4,,G1.txt,98.70870612525809,99.1397109428768,11473.9,11524.0,80.15718307495118,1.2967891693115234
3,2,100,10,0.25,0.2,0.5,4,,G1.txt,98.64418444597385,98.95905024088094,11466.4,11503.0,71.90362854003907,1.1422686576843262
3,2,100,10,0.25,0.2,1.0,4,,G1.txt,98.68461803165864,98.99346180316586,11471.1,11507.0,76.22018814086914,1.1629607677459717
3,2,100,10,0.25,0.3,0.5,4,,G1.txt,98.59772883688919,99.15691672401927,11461.0,11526.0,69.51066246032715,1.119605302810669
3,2,100,10,0.25,0.3,1.0,4,,G1.txt,98.76462491397109,99.11390227116311,11480.4,11521.0,74.13563232421875,1.1637108325958252
3,2,100,10,0.25,0.4,0.5,4,,G1.txt,98.52546455609085,98.92463867859601,11452.6,11499.0,69.96548767089844,1.0799856185913086
3,2,100,10,0.25,0.4,1.0,4,,G1.txt,98.6570887818307,98.83860977288369,11467.9,11489.0,68.86235618591309,1.1189522743225098
3,2,100,10,0.25,0.5,0.5,4,,G1.txt,98.65450791465932,99.15691672401927,11467.6,11526.0,68.33211822509766,1.059319019317627
3,2,100,10,0.25,0.5,1.0,4,,G1.txt,98.73795595320027,98.90743289745355,11477.3,11497.0,69.59478034973145,1.0798077583312988
3,2,100,10,0.5,0.0,0.5,4,,G1.txt,97.67119752236752,98.22780454232623,11353.3,11418.0,63.36580848693848,1.009594440460205
3,2,100,10,0.5,0.0,1.0,4,,G1.txt,97.54215416379904,98.24501032346869,11338.3,11420.0,70.1302589416504,1.0370070934295654
3,2,100,10,0.5,0.1,0.5,4,,G1.txt,97.69098417068135,98.1675843083276,11355.6,11411.0,68.133251953125,1.0225727558135986
3,2,100,10,0.5,0.1,1.0,4,,G1.txt,97.65227116311081,98.27081899518238,11351.1,11423.0,61.69878044128418,0.4796323776245117
3,2,100,10,0.5,0.2,0.5,4,,G1.txt,97.66431520991053,98.43427391603579,11352.5,11442.0,67.04859771728516,1.0212249755859375
3,2,100,10,0.5,0.2,1.0,4,,G1.txt,97.62904335856848,98.12456985547144,11348.4,11406.0,64.29870109558105,1.0165958404541016
3,2,100,10,0.5,0.3,0.5,4,,G1.txt,97.5404335856848,97.93530626290433,11338.1,11384.0,60.416089630126955,0.976482629776001
3,2,100,10,0.5,0.3,1.0,4,,G1.txt,97.67377838953888,98.03854094975912,11353.6,11396.0,63.53733406066895,0.9908952713012695
3,2,100,10,0.5,0.4,0.5,4,,G1.txt,97.5516173434274,98.20199587061252,11339.4,11415.0,57.47331504821777,0.9333181381225586
3,2,100,10,0.5,0.4,1.0,4,,G1.txt,97.48365450791466,98.11596696490021,11331.5,11405.0,58.86523780822754,0.9565691947937012
3,2,100,10,0.5,0.5,0.5,4,,G1.txt,97.49483826565726,97.97832071576049,11332.8,11389.0,68.08277130126953,1.0188658237457275
3,2,100,10,0.5,0.5,1.0,4,,G1.txt,97.66087405368204,97.87508602890571,11352.1,11377.0,68.20451545715332,1.0741822719573975
3,2,100,10,0.0,0.0,0.5,4,,G22.txt,98.08069466277416,98.3007710157946,13102.6,13132.0,79.23045806884765,1.3040995597839355
3,2,100,10,0.0,0.0,1.0,4,,G22.txt,98.05524365596227,98.31574219627218,13099.2,13134.0,86.98661422729492,1.412200927734375
3,2,100,10,0.0,0.1,0.5,4,,G22.txt,97.93846844823715,98.30825660603338,13083.6,13133.0,80.81785049438477,1.3425135612487793
3,2,100,10,0.0,0.1,1.0,4,,G22.txt,98.06796915936822,98.24837188412306,13100.9,13125.0,81.48655776977539,1.2866618633270264
3,2,100,10,0.0,0.2,0.5,4,,G22.txt,98.02455273598324,98.48791077176435,13095.1,13157.0,84.92797737121582,1.3730182647705078
3,2,100,10,0.0,0.2,1.0,4,,G22.txt,98.07994610375027,98.55528108391347,13102.5,13166.0,87.59796524047852,1.411034345626831
3,2,100,10,0.0,0.3,0.5,4,,G22.txt,97.8224417995359,98.17351598173516,13068.1,13115.0,80.68952331542968,1.4133937358856201
3,2,100,10,0.0,0.3,1.0,4,,G22.txt,98.01631858672056,98.44299723033161,13094.0,13151.0,86.9531234741211,1.3999104499816895
3,2,100,10,0.0,0.4,0.5,4,,G22.txt,97.73486039374205,98.0612321281533,13056.4,13100.0,75.18582611083984,1.217022180557251
3,2,100,10,0.0,0.4,1.0,4,,G22.txt,98.0148214686728,98.27831424507822,13093.8,13129.0,103.65731201171874,1.5413305759429932
3,2,100,10,0.0,0.5,0.5,4,,G22.txt,97.69443820645257,97.93397709409388,13051.0,13083.0,66.35790939331055,1.2997314929962158
3,2,100,10,0.0,0.5,1.0,4,,G22.txt,97.89505202485216,98.16603039149636,13077.8,13114.0,76.71136016845703,0.6733980178833008
3,2,100,10,0.25,0.0,0.5,4,,G22.txt,97.94370836140429,98.2184295231679,13084.3,13121.0,86.91533737182617,1.3604652881622314
3,2,100,10,0.25,0.0,1.0,4,,G22.txt,98.01931282281608,98.41305486937645,13094.4,13147.0,83.3458152770996,1.3511474132537842
3,2,100,10,0.25,0.1,0.5,4,,G22.txt,97.82768171270304,98.22591511340669,13068.8,13122.0,82.16247634887695,1.293590784072876
3,2,100,10,0.25,0.1,1.0,4,,G22.txt,97.9721536043117,98.18100157197395,13088.1,13116.0,78.27018508911132,1.2887022495269775
3,2,100,10,0.25,0.2,0.5,4,,G22.txt,97.90702896923422,98.27082865483943,13079.4,13128.0,66.5074073791504,1.1801440715789795
3,2,100,10,0.25,0.2,1.0,4,,G22.txt,97.85762407365822,98.27831424507822,13072.8,13129.0,87.00323867797852,1.3801054954528809
3,2,100,10,0.25,0.3,0.5,4,,G22.txt,97.94445692042818,98.55528108391347,13084.4,13166.0,73.39251174926758,1.2132902145385742
3,2,100,10,0.25,0.3,1.0,4,,G22.txt,97.95119395164309,98.31574219627218,13085.3,13134.0,96.56306076049805,1.4900996685028076
3,2,100,10,0.25,0.4,0.5,4,,G22.txt,97.74534022007636,98.3756269181825,13057.8,13142.0,82.16770629882812,1.3823034763336182
3,2,100,10,0.25,0.4,1.0,4,,G22.txt,97.772288344936,98.38311250842129,13061.4,13143.0,90.74081497192383,1.432119369506836
3,2,100,10,0.25,0.5,0.5,4,,G22.txt,97.68395838011827,98.24837188412306,13049.6,13125.0,63.70920639038086,1.0896553993225098
3,2,100,10,0.25,0.5,1.0,4,,G22.txt,97.76255707762557,98.23340070364549,13060.1,13123.0,78.0950210571289,1.229069471359253
3,2,100,10,0.5,0.0,0.5,4,,G22.txt,96.51321206677146,97.21536043117,12893.2,12987.0,64.71164779663086,1.076613187789917
3,2,100,10,0.5,0.0,1.0,4,,G22.txt,96.47578411557751,96.93839359233476,12888.2,12950.0,79.93430862426757,1.2941582202911377
3,2,100,10,0.5,0.1,0.5,4,,G22.txt,96.51845197993862,97.04319185567782,12893.9,12964.0,67.60798377990723,1.1171801090240479
3,2,100,10,0.5,0.1,1.0,4,,G22.txt,96.48252114679242,96.97582154352871,12889.1,12955.0,78.13988494873047,1.332862377166748
3,2,100,10,0.5,0.2,0.5,4,,G22.txt,96.37098585223445,96.94587918257355,12874.2,12951.0,73.68719024658203,1.2458114624023438
3,2,100,10,0.5,0.2,1.0,4,,G22.txt,96.63373006961599,97.35010105546823,12909.3,13005.0,87.51511917114257,1.354290246963501
3,2,100,10,0.5,0.3,0.5,4,,G22.txt,96.27517029717794,96.87102328018564,12861.4,12941.0,68.58410530090332,1.1096196174621582
3,2,100,10,0.5,0.3,1.0,4,,G22.txt,96.40991092147615,96.84856650946926,12879.4,12938.0,86.38689651489258,1.3776593208312988
