Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-25541.48,190.3291086513043,-26070.0,-24694.0,12787.74,95.16455432565215,12364.0,13052.0,99885.96420599728,91.02890091116173,92.91002277904327
Traditional SA,-1214.0,183.2052400997308,-1786.0,-758.0,624.0,91.6026200498654,396.0,910.0,2411.2233900034335,4.4419134396355355,6.4777904328018225
