Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-3914.14,45.443815860906746,-4022.0,-3806.0,11545.07,22.721907930453373,11491.0,11599.0,345.31775000155903,99.32097384721267,99.78492773571921
Traditional SA,-2265.44,93.73071214922034,-2514.0,-2050.0,10720.72,46.86535607461017,10613.0,10845.0,18.24017299863044,92.22918100481762,93.29834824501032
