Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-6405.16,58.83548589074454,-6526.0,-6256.0,13197.58,29.41774294537227,13123.0,13258.0,1493.7979930016445,98.79167602365446,99.24395538588217
Traditional SA,-2164.28,118.52797813174743,-2434.0,-1730.0,11077.14,59.26398906587372,10860.0,11212.0,40.36627500317991,82.9189310577139,83.92843775731717
