Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-3179.5,31.886517527005047,-3256.0,-3112.0,6584.75,15.943258763502524,6551.0,6623.0,627.2616540006129,98.91467628060688,99.48925942616795
Traditional SA,-1613.46,78.31416474687067,-1814.0,-1428.0,5801.73,39.15708237343533,5709.0,5902.0,22.23214099998586,87.15232086525462,88.65855490461169
