Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-3388.18,92.4675489023041,-3618.0,-3064.0,11282.09,46.23377445115205,11120.0,11397.0,368.2639830064727,97.05858568479009,98.04714384033035
Traditional SA,-2274.84,85.64586621664819,-2492.0,-2064.0,10725.42,42.822933108324094,10620.0,10834.0,19.177350000245497,92.26961459050241,93.20371644872677
