Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-3531.4,70.88328434828624,-3724.0,-3336.0,11353.7,35.44164217414312,11256.0,11450.0,38.247618999448605,97.67463867859601,98.50309704060564
Traditional SA,-491.96,122.89311778940267,-758.0,-160.0,9833.98,61.44655889470134,9668.0,9967.0,5.636044996208511,84.60065381968342,85.74501032346869
