Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-3384.98,103.03843748815294,-3604.0,-3128.0,11280.49,51.51921874407647,11152.0,11390.0,470.7156690006377,97.04482105987611,97.98692360633173
Traditional SA,-2258.28,88.70942227294687,-2478.0,-2048.0,10717.14,44.354711136473426,10612.0,10827.0,18.970776997157373,92.1983826565726,93.14349621472815
