Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-3446.0,0.0,-3446.0,-3446.0,11311.0,0.0,11311.0,11311.0,1356.092100031674,97.30729525120441,97.30729525120441
Traditional SA,-2204.0,0.0,-2204.0,-2204.0,10690.0,0.0,10690.0,10690.0,5.059199989773333,91.96490020646938,91.96490020646938
