Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-1907.2,55.97999642729535,-1980.0,-1826.0,10541.6,27.989998213647674,10501.0,10578.0,8.460059971548617,90.68823124569856,91.0013764624914
Traditional SA,-72.4,171.64335116747165,-256.0,250.0,9624.2,85.82167558373584,9463.0,9716.0,1.1358800111338496,82.79593943565038,83.58568479008947
