Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-3306.0,0.0,-3306.0,-3306.0,11241.0,0.0,11241.0,11241.0,497.0100999926217,96.70509291121817,96.70509291121817
Traditional SA,-590.0,0.0,-590.0,-590.0,9883.0,0.0,9883.0,9883.0,6.004200025927275,85.0223675154852,85.0223675154852
