Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-3380.96,94.98356910539844,-3582.0,-3178.0,11278.48,47.49178455269922,11177.0,11379.0,411.3038229983067,97.02752924982794,97.89229181004818
Traditional SA,-2267.14,89.34170582656233,-2454.0,-2090.0,10721.57,44.67085291328116,10633.0,10815.0,20.300179999903776,92.23649346180316,93.04026152787337
