Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-6409.74,54.75374325103262,-6516.0,-6240.0,13199.87,27.376871625516305,13115.0,13253.0,354.72541400580667,98.80881802530129,99.20652743468823
Traditional SA,-2178.2,119.52991257421716,-2460.0,-1840.0,11084.1,59.76495628710858,10915.0,11225.0,9.558462001150474,82.97103076577588,84.02575043042144
