Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-3486.0,0.0,-3486.0,-3486.0,11331.0,0.0,11331.0,11331.0,100.03530001267791,97.47935306262904,97.47935306262904
Traditional SA,-486.0,0.0,-486.0,-486.0,9831.0,0.0,9831.0,9831.0,1.5601000050082803,84.57501720578114,84.57501720578114
