Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-2260.92,224.07149216265776,-2926.0,-1728.0,10718.46,112.03574608132888,10452.0,11051.0,52.87883899989538,92.20973847212663,95.0705437026841
Traditional SA,-465.66,141.99917042011197,-754.0,-68.0,9820.83,70.99958521005598,9622.0,9965.0,4.374399000662379,84.48752580867172,85.72780454232623
