Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-3569.2,75.65817867223609,-3656.0,-3460.0,11372.6,37.829089336118045,11318.0,11416.0,63.77226002514362,97.83723331039229,98.21059876118376
Traditional SA,-400.0,66.04241061620934,-518.0,-326.0,9788.0,33.02120530810467,9751.0,9847.0,1.3173999963328242,84.20509291121817,84.71266345492086
