Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-8832.968,143.45588512152437,-9316.0,-8310.0,12990.484,71.72794256076219,12729.0,13232.0,922.0768161891028,91.55965604736397,93.26191147448549
Traditional SA,-141.758,129.70160151671217,-526.0,348.0,8644.879,64.8508007583561,8400.0,8837.0,77.66709560388699,60.93092049619398,62.28502960248097
