Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-11065.696,229.8105036415873,-11918.0,-10366.0,5461.848,114.90525182079365,5112.0,5888.0,1831.177821200341,78.58774100719425,84.71942446043165
Traditional SA,-128.236,144.03102549103787,-626.0,290.0,-6.882,72.01551274551893,-216.0,242.0,152.1369302966632,-0.09902158273381294,3.4820143884892087
