Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-3523.272,67.23432171145924,-3770.0,-3316.0,11349.636,33.61716085572962,11246.0,11473.0,12.214515897911042,97.63967653131454,98.70096352374398
Traditional SA,-466.408,125.29840196905946,-862.0,-72.0,9821.204,62.64920098452972,9624.0,10019.0,1.5124289998784661,84.49074328974535,86.19236063317274
