Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-5674.096,83.51760762857135,-5918.0,-5332.0,12832.048,41.75880381428568,12661.0,12954.0,33.209731094539165,96.05545325248896,96.96833595328992
Traditional SA,-318.016,139.50191304781453,-748.0,120.0,10154.008,69.75095652390726,9935.0,10369.0,6.795700508635491,76.0087431693989,77.61808518601691
