Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-6390.294,110.1960324331144,-6754.0,-6026.0,9444.147,55.0980162165572,9262.0,9626.0,447.2263280074112,91.69965045150015,93.46538498883386
Traditional SA,-138.794,110.21443446300489,-484.0,246.0,6318.397,55.107217231502446,6126.0,6491.0,39.207159500569105,61.34961646761821,63.02553645985047
