Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-6403.76,51.944031418441135,-6530.0,-6268.0,13196.88,25.972015709220564,13129.0,13260.0,242.95126900542527,98.78643611048732,99.25892656635976
Traditional SA,-2173.66,127.88027369379532,-2490.0,-1906.0,11081.83,63.94013684689766,10948.0,11240.0,10.533186011016369,82.95403847593383,84.1380342840033
