Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-3904.06,42.091761664249695,-4010.0,-3780.0,11540.03,21.045880832124844,11478.0,11593.0,90.29912598896772,99.27761527873365,99.73331039229181
Traditional SA,-2248.84,81.18727979184916,-2438.0,-1950.0,10712.42,40.59363989592458,10563.0,10807.0,4.683986981399357,92.1577770130764,92.97143840330351
