Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-10455.16,60.85601367161671,-10614.0,-10336.0,13801.58,30.428006835808354,13742.0,13881.0,8107.445755009539,97.2764307865802,97.83619960530025
Traditional SA,-1242.76,123.48369285051368,-1560.0,-988.0,9195.38,61.741846425256824,9068.0,9354.0,79.22293803654611,64.81096701437833,65.9289540456724
