Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-18404.24,60.6467014766673,-18524.0,-18268.0,9306.12,30.32335073833365,9238.0,9366.0,32690.21660300903,93.64177902998593,94.24431475145904
Traditional SA,-1177.2,136.66601625861495,-1484.0,-812.0,692.6,68.33300812930747,510.0,846.0,304.8325580218807,6.969209096397665,8.51277923123365
