Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-6413.12,57.66754373128787,-6570.0,-6290.0,13201.56,28.83377186564394,13140.0,13280.0,242.31257599778473,98.82146867280485,99.40863837113557
Traditional SA,-2195.18,129.1229166337254,-2514.0,-1862.0,11092.59,64.5614583168627,10926.0,11252.0,10.895520010963082,83.03458342690321,84.22786136686878
