Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-6346.78,58.56954498713474,-6508.0,-6182.0,13168.39,29.28477249356737,13086.0,13249.0,284.2974239983596,98.57317164458418,99.17658507373307
Traditional SA,-2179.32,101.86941444810606,-2394.0,-1918.0,11084.66,50.934707224053035,10954.0,11192.0,9.310640008188784,82.9752226963096,83.77872595254136
