Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-3149.86,36.28140570595357,-3260.0,-3046.0,6569.93,18.140702852976784,6518.0,6625.0,126.10235500149429,98.69205347754243,99.51930298933453
Traditional SA,-1604.8,77.67573623725751,-1800.0,-1446.0,5797.4,38.837868118628755,5718.0,5895.0,4.930471004918218,87.08727655099895,88.55340243352862
