Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-7133.44,77.07455092311598,-7328.0,-6902.0,9815.72,38.53727546155799,9700.0,9913.0,4422.919925993774,95.3075055830663,96.2520633071172
Traditional SA,-1196.86,110.66065425434641,-1468.0,-802.0,6847.43,55.33032712717321,6650.0,6983.0,51.06837101280689,66.48635789882513,67.80269929119332
