Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-17076.56,238.71591149313863,-17588.0,-16312.0,8642.28,119.35795574656932,8260.0,8898.0,34834.03636400355,86.96196417790301,89.53511772992555
Traditional SA,-1156.04,135.56931216171307,-1628.0,-824.0,682.02,67.78465608085654,516.0,918.0,350.25835200212896,6.862749044073254,9.237271080700342
